start	end	text
355300	357300	這叫莫非定義
357300	360300	什麼意思呢
360300	363300	只要會發生就一定會發生
363300	365300	意思就是說
365300	368300	你覺得不會發生的
368300	369300	其實一半都不會有關係
369300	372300	可是覺得會發生的會緊張的
372300	374300	會覺得說萬一的時候
374300	376300	他真的就發生了
376300	379300	所以這邊也是跟同學講
379300	380300	萬一真的發生了
380300	382300	那就要襯托一對
382300	385300	所以我就奈給鄭賢老師說
385300	386300	我這次真的遲到了
386300	388300	那你們要先幫我一點
388300	391300	所以這也告訴你朋友的重要性
391300	395300	所以這是我今天一開始的開場
395300	398300	也跟大家談一下我的感觸
398300	400300	那言歸正傳
400300	404300	我們就來看半導體產業對重力經濟的貢獻
404300	406300	我一開始想要告訴大家的是
406300	409300	台灣擁有完整的半導體產業鏈
409300	411300	就整個產業的聚落
411300	414300	這個是非常完整
414300	418300	所以我們就可以做到專業分工
418300	421300	而且這個模式是不顧全球
423300	426300	台灣的股票市場
426300	429300	我們其實是麻雀吹小
429300	430300	股仗俱全
430300	432300	意思就是說
432300	435300	我們其實什麼產業都有
435300	438300	世界各國的資本市場
438300	439300	不見得是這樣
439300	440300	除非那些大國
440300	442300	可是台灣兩千三百萬人
442300	444300	創造的市場
444300	446300	其實是不得了
446300	449300	這一方面也代表台灣的財富夠
449300	451300	台灣的民間有活力
451300	454300	我們什麼事情都可以做
454300	457300	那更重要的就是半導體產業
457300	459300	我們做得相當好
459300	461300	而且這個半導體
461300	463300	不是只有一兩家公司
463300	464300	而是你看這個半導體
464300	466300	它的產業鏈
466300	468300	上游、中游、下游
468300	471300	我們是什麼都有
471300	474300	所以這個是台灣人的驕傲
476300	478300	因為上游、中游、下游都有
478300	480300	所以這個就叫做產業鏈
480300	483300	或者叫做產業聚落
483300	485300	那我們先來看一下這個
485300	489300	上游就是IC設計
489300	493300	或者更仔細還有IP設計
493300	494300	代表企業
494300	497300	代表企業譬如說聯發工、銳利
497300	498300	那中游呢
498300	500300	IC製造
500300	502300	或者晶圓製造
502300	505300	在製造的過程裡面
505300	506300	它還有
506300	509300	要特別注意的它的生產製程
509300	514300	它的檢測、光照、化學品
515300	518300	這代表企業譬如說台積電、聯電
518300	524300	要製造晶圓其實是非常重要
524300	526300	尤其是到現在
526300	529300	到了三奈米、兩奈米的階段
529300	532300	那它的製造過程
532300	534300	譬如說就需要艾斯摩爾
534300	537300	它的EDA、它的機台
537300	539300	我告訴你現在中國大陸
539300	541300	這支華為的手機出來
541300	543300	號稱7奈米
543300	547300	可是它的機台是前一代的
548300	552300	它不是最新的EDA的部分
552300	553300	它是前一代
553300	555300	所以它做得就有點辛苦
555300	557300	你看報紙上面可能就寫說
557300	558300	它的兩米
558300	561300	表不出兩米
561300	563300	因為你要用最新的機台
563300	567300	你做出來的才會做得好
568300	571300	那艾斯摩爾它做這個機台
571300	573300	其實它在這個過程裡面
573300	577300	也跟台積電做了很多的模特兒
577300	579300	所以台積電的兩米
579300	581300	才會變成是世界最高的
581300	585300	台積電才會一直在先出製程裡面
585300	588300	是十四屆之牛
588300	591300	所以這個中油的部分
591300	593300	講艾斯、講晶圓製造
593300	597300	這個是蠻困難的
597300	599300	我們說台積電
599300	601300	它的製程裡面
601300	605300	可能就有兩千多道工序
605300	607300	而且這裡面一大堆的專利
607300	610300	也告訴我們說要做一個晶圓
610300	612300	很不簡單
612300	615300	所以我們講說大陸很厲害
615300	619300	它可以做很多的逆向工程
619300	621300	什麼叫逆向工程呢
621300	623300	就是你拿來把東西拆開
623300	628300	然後你就可以去模仿它的製造
628300	630300	然後就可以做出來
630300	634300	可是我們今天要講的半導體
634300	637300	尤其是晶圓製造這個部分
637300	640300	它的製程太複雜了
640300	644300	所以這個兩千多道工序
644300	647300	它想要短期間之內就趕上
647300	650300	想要用逆向工程
650300	652300	那根本不可能
652300	654300	不過也不要小看大陸
654300	656300	大陸他們畢竟各種人才都有
656300	658300	他也上到外來
658300	661300	所以他要做這些東西
661300	664300	假以時日相信還是有可能做得出來
664300	665300	不過這邊也是告訴你說
665300	667300	晶圓製造中油的部分
667300	670300	像台積電我們講護火神山
670300	672300	真的是很不簡單
672300	674300	然後做晶圓出來以後
674300	677300	做切割變成一個一個IC
677300	680300	那IC就有下游的IC封裝
680300	685300	這裡面包括製程也是有檢測設備
685300	689300	然後他有基板有導線架等等
689300	692300	然後做完這個IC
692300	695300	可以以後再去組IC模組
695300	697300	有一家IC的通路
697300	700300	去做電子產業
700300	702300	所以這個代表產業
702300	705300	就有日月光、力層等等
705300	707300	那只是這是一個最簡單的
707300	709300	半導體聚落的分析
709300	711300	告訴你說半導體
711300	716300	它整個的垂直分峰
716300	718300	非常不容易
718300	720300	這個垂直分峰
720300	722300	它的產業聚落
722300	725300	因為臺灣都有
725300	728300	而且譬如說很多都是在
728300	730300	之前新竹科學園區
730300	732300	所以就很近
732300	735300	所以它之間的協調成本
735300	737300	就大幅下降
737300	739300	所謂經濟學講的一個
739300	741300	很重要的一個課程叫交易儲本
741300	744300	也大幅下降
744300	747300	因為經濟學裡面
747300	750300	這個Longland Coats高斯
750300	752300	他就是研究交易儲本
752300	755300	去研究廠商的起源
755300	757300	他就覺得說市場
757300	759300	跟廠商的起源
759300	760300	這個都非常值得研究
760300	762300	這是整個人類
762300	766300	現在經濟社會一個商業化
766300	768300	或者說之前我們講工業化
768300	769300	它的一個根本
769300	771300	不過這東西我們不展開
771300	773300	因為其實這個東西比較多
773300	775300	今天我們最主要是告訴你說
775300	778300	半導體它本身就有一個聚落
778300	780300	而且這個聚落
780300	782300	就是要大家一起來
782300	784300	那我們就來看一下
784300	786300	這個半導體的聚落
790300	792300	首先要告訴大家的就是
792300	794300	我們在半導體裡面
794300	796300	整個來講
796300	798300	南韓只是全世界第二位
798300	801300	我們佔領是18.35
801300	805300	比第三名的南韓13.9
805300	807300	是有藍牌距離
807300	809300	但是問題是第一名的是誰
809300	811300	是美國
811300	814300	而且美國竟然佔到39.8
817300	819300	所以其實美國的實力是更強
819300	822300	不可諱美國的實力是更強
822300	824300	那台灣跟南韓
824300	826300	雖然有點拉開距離
826300	828300	也差百分之五而已
828300	831300	不是離美國百分之二十幾才差
833300	835300	不過我們能夠做到世界第二
835300	837300	2300萬人
837300	839300	也真的是算得了不起
839300	841300	這裡面講今年代工的話
841300	843300	我們是全球第一
843300	846300	而且我們現在已經進入了3萬人
848300	851300	另外我們還有一個全球第一的是什麼
851300	854300	IC空裝的代工
854300	856300	這個叫OSAD
862300	864300	就是所謂的外包半導體產品
864300	866300	空裝跟測試
866300	868300	這個目前也是全球第一
870300	872300	另外IC設計的部分
872300	874300	我們是次於美國
875300	877300	這個東西當然是超越中國
878300	881300	如果再講整個半導體
881300	883300	要給大家一個觀念
883300	885300	這個叫IDM
885300	887300	什麼叫IDM呢
887300	891300	就是Integrated Design and Manufacturing
891300	893300	這所謂的垂直整合製造
897300	899300	我們講上流中有下流
899300	901300	我剛剛講的意思
901300	903300	基本上是把它拆開
903300	905300	可是有些廠
905300	909300	還是設計它自己的IC製造
909300	911300	空裝等等
911300	913300	所以這個IDM
913300	915300	也的確有一些廠制
915300	917300	做這些東西
917300	919300	譬如說Intel
919300	921300	它這種公司
921300	923300	它就喜歡自己
923300	925300	完全自己來
925300	927300	還有像Apple
927300	929300	你會發覺Apple的東西
929300	931300	它都是完全是自己下去做的
931300	933300	都有
933300	935300	所以這個就是所謂的
935300	937300	垂直整合製造
937300	939300	這個部分呢
939300	941300	我們是全球第五
941300	943300	還有像什麼
943300	945300	記憶體的部分
945300	947300	就是全球第四
947300	949300	然後是第六為主
949300	951300	其實是Northrash跟Rome
951300	953300	次於韓國、美國、日本
953300	955300	所以台灣的記憶體
955300	957300	其實沒有那麼強
957300	959300	不過也都是全球經濟名
959300	961300	這個
961300	963300	現在很重要就是
963300	965300	台灣上下游的群聚優勢
965300	967300	未來就是朝
967300	969300	健全的物聯網
969300	971300	產業應用去發展
971300	973300	國際間的ICP
973300	975300	晶片領導大廠
975300	977300	像蘋果、國通、高通
977300	979300	他們選擇台灣來做
979300	981300	晶圓代工跟IC封裝測試
981300	983300	來實現全球
983300	985300	產業智慧跟物聯網
985300	987300	的美景展望
989300	991300	好
991300	993300	那這個
993300	995300	下面我有這個圖
995300	997300	就是告訴你
997300	999300	這個IC產業的話
999300	1001300	台灣的大廠
1001300	1003300	台積電這個部分
1003300	1005300	是排名第二
1005300	1007300	IC設計、研發科
1007300	1009300	那也是排名第二
1009300	1011300	那
1011300	1013300	基本上
1013300	1015300	這個
1015300	1017300	IDM的部分是
1017300	1019300	台灣排名全球第五
1019300	1021300	晶圓代工
1021300	1023300	台積電是第一
1023300	1025300	然後IC封裝測試
1025300	1027300	日月光、台灣排名第一
1027300	1029300	等等
1029300	1031300	相對他的競爭對手
1031300	1033300	像台積電在IC產業裡面來講
1033300	1035300	是跟Intel
1035300	1037300	跟Sendzone
1037300	1039300	去做競爭
1039300	1041300	IC設計是跟跨卡
1041300	1043300	研發科是跟跨卡去做競爭
1043300	1045300	然後這個
1045300	1047300	記憶體的部分是跟
1047300	1049300	Sendzone跟Micro去做競爭
1049300	1051300	然後這個
1051300	1053300	晶圓代工是跟
1053300	1055300	Provo Foundry去做競爭
1055300	1057300	然後IC封裝測試是跟
1057300	1059300	Anchor去做競爭
1061300	1063300	日月光去跟Anchor去做競爭
1065300	1067300	另外這個
1067300	1069300	我就不用講了,你們就自己再看
1075300	1077300	另外
1077300	1079300	我再來做的這張圖
1079300	1081300	是讓你去瞭解說
1081300	1083300	如果是以他的
1083300	1085300	營收在2022年
1085300	1087300	他去看主要辦法的排名
1087300	1089300	用2021年
1089300	1091300	2022年去做
1091300	1093300	營收的排名
1093300	1095300	還有算他的成長率
1095300	1097300	最大的其實是
1097300	1099300	三星
1099300	1101300	而且他整個是做ID
1101300	1103300	是全包的
1103300	1105300	2022年是台積電
1105300	1107300	是做房局的部分
1107300	1109300	房局就是晶圓
1109300	1111300	那
1111300	1113300	用2022年來做排名
1113300	1115300	2022年台積電是第二
1115300	1117300	Intel是第三
1117300	1119300	原來Intel是第二
1119300	1121300	然後再來是高通
1121300	1123300	然後SK海力士
1123300	1125300	然後火通等等
1125300	1127300	然後2022年
1127300	1129300	你就可以看到三星他的衰退
1129300	1131300	是6%
1131300	1133300	是正成長
1133300	1135300	在2022年是正成長33%
1135300	1137300	然後Intel在2022年
1137300	1139300	是負的20%
1139300	1141300	那高中是正25%
1141300	1143300	我之所以負這些圖
1143300	1145300	就是讓同學
1145300	1147300	能夠很清楚地知道
1147300	1149300	全世界這些半導體
1149300	1151300	廠商有名的
1151300	1153300	在最近的一些表現
1153300	1155300	然後他的做這些
1155300	1157300	是怎麼做
1157300	1159300	像我說台積電
1159300	1161300	主要是做房局為主
1161300	1163300	但是像Intel
1163300	1165300	它是什麼都來
1165300	1167300	它是IBM的這個廠
1167300	1169300	然後這個
1169300	1171300	像RoboFundue
1171300	1173300	這個也是做房局而已
1173300	1175300	那大陸的中興國際
1175300	1177300	它主要也是做房局
1177300	1179300	做晶圓等等
1179300	1181300	然後我要另外傳達的一個
1181300	1183300	訊息是告訴你說
1183300	1185300	不是每一家廠商
1185300	1187300	每一年的營收東西這麼多
1187300	1189300	你看2022年
1189300	1191300	這個我要講成長率
1191300	1193300	不是每一家都這麼多
1193300	1195300	而且有些可能這個
1195300	1197300	在整個策略上面
1197300	1199300	或者說他公司沒有把握到
1199300	1201300	最新的東西
1201300	1203300	他甚至衰退了28個月都有可能
1203300	1205300	所以這也表示說
1205300	1207300	在半導體的這些廠商裡面
1207300	1209300	競爭其實非常輕易
1209300	1211300	而且每一年
1211300	1213300	不見得就是說
1213300	1215300	就一定都會成長
1215300	1217300	今年也很差
1221300	1223300	那從這個地方
1223300	1225300	我其實要開始切入一個問題
1225300	1227300	就是說
1227300	1229300	那怎麼去算它的產值
1229300	1231300	怎麼去算它對台灣
1231300	1233300	或者說對世界的GDP的貢獻
1233300	1235300	所以這是我學經濟
1235300	1237300	我在這門課裡面
1237300	1239300	我特別要給同學的
1239300	1241300	一些訊息
1241300	1243300	因為很多人只看半導體產業
1243300	1245300	然後它其實對這個
1245300	1247300	整體的GDP
1247300	1249300	它其實並沒有
1249300	1251300	並沒有深入的去研究
1251300	1253300	並不曉得這個GDP在幹什麼
1255300	1257300	那怎麼把GDP
1257300	1259300	跟這個產業的產值把它連起來
1259300	1261300	當然這個在
1261300	1263300	初級的經濟學原理
1263300	1265300	它絕對會教大家很清楚
1265300	1267300	但是這個
1267300	1269300	有些同學可能沒有修過經濟學
1269300	1271300	所以我還是要稍微講一下
1271300	1273300	GDP是怎麼算
1273300	1275300	GDP就是
1277300	1279300	Growth Domestic Product
1283300	1285300	Growth是一個貓耳的觀念
1285300	1287300	那Domestic是境內
1287300	1289300	所以就是
1289300	1291300	國境之內
1291300	1293300	它的產出
1293300	1295300	的貓耳
1295300	1297300	或者國內生產貓耳
1297300	1299300	GDP
1301300	1303300	你或許以前聽過GMP
1305300	1307300	GMP跟GDP的差別就在於說
1307300	1309300	GMP是算所有國民的
1309300	1311300	產值
1311300	1313300	可是GDP是算境內
1313300	1315300	那現在一般的報道長是報導
1315300	1317300	報導GDP的
1317300	1319300	早年會報導GMP
1319300	1321300	原因是因為那個時代
1321300	1323300	大部分的人都是在制止國內
1323300	1325300	所以GDP跟GMP是差不多
1325300	1327300	可是現在呢
1327300	1329300	因為很多國民可能在國外工作
1329300	1331300	所以國民的產值跟
1331300	1333300	境內的產值
1333300	1335300	就可能不太一樣
1335300	1337300	而且現在喜歡講GDP
1337300	1339300	原因就是因為GDP
1339300	1341300	你是在境內
1341300	1343300	所以國家的貨幣政策、產生政策
1343300	1345300	都可以去影響
1345300	1347300	所以要算正
1347300	1349300	你的政績
1349300	1351300	那用GDP比較適合
1351300	1353300	所以後來就春風改成這個GMP
1353300	1355300	現在常常聽到的也都是GDP
1355300	1357300	比較少去講GMP
1359300	1361300	那GMP怎麼去做計算
1363300	1365300	它可以從供給面
1365300	1367300	或者從需求面
1367300	1369300	那供給面
1369300	1371300	就用生產含數的觀念
1371300	1373300	而且這個生產含數
1373300	1375300	一般現在的寫法就是
1375300	1377300	A、F、K
1377300	1379300	A是把企業進步獨立出來
1379300	1381300	然後後面
1381300	1383300	F、K、L就是生產含數
1383300	1385300	然後K、L就是兩個最重要的
1385300	1387300	因素
1387300	1389300	那就是一個是資本
1389300	1391300	資本主要另外一個是勞動
1393300	1397300	所以這是從供給面來算一個國家的GDP
1397300	1399300	它的產值有多少
1401300	1403300	但是從供給面
1403300	1405300	很好瞭解因為要算生產
1405300	1407300	可是很困難計算
1407300	1409300	因為技術進步
1409300	1411300	這個總距GDP怎麼就很涼
1413300	1415300	就很麻煩
1417300	1419300	生產含數本身也是一個看不見摸不見的東西
1419300	1421300	摸不到的東西
1421300	1423300	所以那個含數長什麼樣子
1425300	1427300	也不曉得
1427300	1429300	再加上資本存量
1429300	1431300	告訴你
1431300	1433300	你如果要去找主技術
1433300	1435300	說我們國家的資本存量
1435300	1437300	有多少
1437300	1439300	相信你也找不到
1439300	1441300	因為主技術
1441300	1443300	它有的話只有投資金了
1443300	1445300	所以你要資本存量
1445300	1447300	就要把歷年的投資
1447300	1449300	把它加起來
1449300	1451300	然後還要破掉折舊
1451300	1453300	就很麻煩
1455300	1457300	唯一要好計算的是勞動
1457300	1459300	因為勞動人口有多少
1459300	1461300	那很清楚
1461300	1463300	不過問題是勞動你也會覺得說
1463300	1465300	勞動這個品質也可能不太一樣
1465300	1467300	一個大學畢業生
1467300	1469300	一個高中畢業生可能不一樣
1469300	1471300	所以你要從供給面
1471300	1473300	供給面來算GDP的話
1473300	1475300	基本上真的很困難
1477300	1479300	所以一般
1479300	1481300	我們在算GDP的
1481300	1483300	就是從需求面來的
1483300	1485300	需求面就等於
1485300	1487300	需求或產品的產出
1487300	1489300	來做怎麼樣
1489300	1491300	那就把產品的產出分成
1491300	1493300	C加I加G加上
1493300	1495300	H加M
1495300	1497300	C是消費
1497300	1499300	就消費產
1499300	1501300	C是國資產
1501300	1503300	G是政府支出
1503300	1505300	然後再加上出口
1505300	1507300	然後減掉進口
1507300	1509300	因為進口是
1509300	1511300	別人生產完
1511300	1513300	以進口的
1513300	1515300	所以要把它扣掉
1515300	1517300	所以GDP的方程式
1517300	1519300	就變成是用C加I加G加上H加M
1519300	1521300	這樣子計算是比較簡單的
1523300	1525300	因為這些東西
1525300	1527300	都是很具體可以容量
1529300	1531300	那你換所謂的問題
1531300	1533300	那你算需求跟供給面
1533300	1535300	這兩個會不會相等
1537300	1539300	所以有一個經濟學的古典理論
1539300	1541300	叫賽伊法則
1541300	1543300	就會講說供給自創需求
1545300	1547300	所以你只要有供給出來
1547300	1549300	就會有人要
1549300	1551300	就供給自創需求
1553300	1555300	所以應該會相等
1555300	1557300	不過
1557300	1559300	也沒有那麼美好
1559300	1561300	因為
1561300	1563300	如果供給出來賣不掉
1563300	1565300	像經濟大恐慌的時候1929年
1565300	1567300	或者像2008年金融海嘯
1567300	1569300	那等於東西賣不掉
1569300	1571300	賣不掉怎麼辦
1571300	1573300	所以凱伊斯有另外一個觀念
1573300	1575300	他還是覺得從需求面來
1575300	1577300	是比較有用
1577300	1579300	而且他自動的叫有效需求
1581300	1583300	換句話說真的需求
1583300	1585300	賣不掉
1585300	1587300	那從這個有效需求
1587300	1589300	來計算GDP
1589300	1591300	那是比較容易而且更精準
1593300	1595300	所以我下面做了一個圖
1595300	1597300	告訴你說所謂需求面
1597300	1599300	用的支出面
1599300	1601300	GDP等於矽價I加矽價L前面
1601300	1603300	是我們現在最常用
1603300	1605300	那另外
1605300	1607300	整理一下如果供給面
1607300	1609300	除了我們看的
1609300	1611300	剛講的生產人數的觀念以外
1611300	1613300	其實他有一個叫附加價值法
1613300	1615300	那附加價值法
1615300	1617300	基本上就是
1617300	1619300	你從生產面來看的話
1619300	1621300	GDP就等於是
1621300	1623300	你那個支出面的
1623300	1625300	最終產品
1625300	1627300	減掉中間投入
1627300	1629300	或者說減掉進口
1629300	1631300	那些東西
1631300	1633300	所以這個是剛剛講的
1633300	1635300	支出面法或者生產面法
1635300	1637300	相通的一些東西
1637300	1639300	還有一個就是從所得面來
1639300	1641300	他會GDP會等於工資加
1641300	1643300	地租加利息加利潤加
1643300	1645300	間接稅的進入
1645300	1647300	然後再把這個
1647300	1649300	擇就再加回來
1649300	1651300	這整個叫GDP這個
1651300	1653300	叫所得面法
1653300	1655300	那這兩個其實都跟附加價值有關
1655300	1657300	這也是我等一下要去講說
1657300	1659300	其實我們現在
1659300	1661300	在算半導體的
1661300	1663300	很多人就講附加價值
1663300	1665300	然後附加價值譬如說
1665300	1667300	他們現在講半導體的
1667300	1669300	附加價值大概就是
1669300	1671300	57%左右
1671300	1673300	或者高一點60%
1673300	1675300	那這個是
1675300	1677300	從這個生產面或者所得面
1677300	1679300	他們去約算了一個
1679300	1681300	改算的一個估值
1681300	1683300	所以這個是
1683300	1685300	等一下我們要用的一個方法
1689300	1691300	那我特別講一下
1691300	1693300	為什麼要用附加價值
1693300	1695300	因為你如果說今天
1695300	1697300	要從產品面來的時候
1697300	1699300	半導體產業
1699300	1701300	他有很多東西是
1701300	1703300	有中間品所以需要進行
1703300	1705300	然後半導體呢
1705300	1707300	他有很多的產品呢
1707300	1709300	不見得是我們自己
1709300	1711300	吸去用也可能是出口
1713300	1715300	所以半導體
1715300	1717300	他裡面有的過程裡面
1717300	1719300	有再加工
1719300	1721300	然後他成品可能是吸
1721300	1723300	自己消費掉
1723300	1725300	甚至有些是投資才I
1725300	1727300	然後也可能是出口X
1727300	1729300	所以這些計算
1729300	1731300	其實都要很小心
1731300	1733300	就是說在計算GDP的過程裡面
1733300	1735300	你要小心的一個東西叫程度計算
1735300	1737300	你如果程度計算
1737300	1739300	就double count了
1739300	1741300	那就可能都會算得太多了
1741300	1743300	所以
1743300	1745300	這個現在半導體借他們喜歡講的
1745300	1747300	就是用附加價值
1747300	1749300	的觀念
1749300	1751300	然後來做計算
1753300	1755300	所以這是等一下我們要用到
1755300	1757300	那我另外講
1757300	1759300	兩個觀念一個就是
1759300	1761300	這一套國民所得的計算
1761300	1763300	這個叫國民所得支付庫茲奈
1763300	1765300	他所發明
1765300	1767300	就是剛剛講的
1767300	1769300	矽價來加金
1769300	1771300	是凱茲他提出來
1771300	1773300	可是整個國民所得的留止觀念
1773300	1775300	這個是庫茲奈
1775300	1777300	原因是因為他當時
1777300	1779300	就是看到1929年世界經濟大
1779300	1781300	那全世界的經濟
1781300	1783300	蕭條
1783300	1785300	然後失業率高達百分之二十五
1785300	1787300	可是經濟團亂沒有人知道
1787300	1789300	正確的數字是什麼
1789300	1791300	所以他就是建構了這些國民所得的觀念
1791300	1793300	好另外一個觀念
1793300	1795300	我告訴大家的就是所謂的經濟成長率
1795300	1797300	那經濟成長率
1797300	1799300	就是相對於
1799300	1801300	前一個基期
1801300	1803300	譬如說前一年
1803300	1805300	所以是以前一年為底
1805300	1807300	以前一年為底為寸
1807300	1809300	然後今年這個年度
1809300	1811300	GDPY
1811300	1813300	然後兩個市場值的比
1813300	1815300	減掉1乘以100%
1815300	1817300	就是經濟成長率
1817300	1819300	所以經濟成長率
1819300	1821300	等於是
1821300	1823300	站在去年的角度
1823300	1825300	看今年又成長多少
1825300	1827300	譬如說
1827300	1829300	臺灣今年的成長率
1829300	1831300	現在可能
1831300	1833300	保一年多都有困難
1833300	1835300	因為今年出口已經跌12A
1837300	1839300	所以今年算是一個
1839300	1841300	比較不好的
1841300	1843300	經濟經濟不好
1843300	1845300	那這種經濟不好的情況之下
1845300	1847300	其實對畢業生來講就
1847300	1849300	就很痛苦因為找工作就
1851300	1853300	所以這個經濟成長率
1853300	1855300	就牽涉到我們現在的經濟狀況
1857300	1859300	好那接下來
1859300	1861300	我要帶大家看一下我們
1861300	1863300	臺灣的GDP
1863300	1865300	然後我要談我們半導體產業的產值
1869300	1871300	這個整個
1871300	1873300	基本上就是主技術那邊都有
1873300	1875300	因為GDP主技術都有
1875300	1877300	第一個
1877300	1879300	Covid的地方
1879300	1881300	你看107年
1881300	1883300	我們成長率是2.79
1883300	1885300	然後108年是3.06
1885300	1887300	109年
1887300	1889300	是3.39
1889300	1891300	然後110年我們甚至是高達
1891300	1893300	6.53
1893300	1895300	110年
1895300	1897300	然後111年就是
1897300	1899300	2022年我們是2.35
1899300	1901300	所以你會發現說
1901300	1903300	今年如果1.5都保不了
1903300	1905300	真的是過去
1905300	1907300	5、6年來是最低的
1909300	1911300	然後110年進來可以高達
1911300	1913300	6.53
1913300	1915300	這也是
1915300	1917300	好久沒有這種以上的
1917300	1919300	成長率
1919300	1921300	那原因就是因為
1921300	1923300	這個是當時的疫情
1923300	1925300	的時候
1925300	1927300	再加上
1927300	1929300	這個美中貿易戰爭
1931300	1933300	然後這個美國
1933300	1935300	他很多東西
1935300	1937300	不從中國進口
1937300	1939300	所以包括我們臺商很多人都跑回來
1939300	1941300	臺灣生產
1941300	1943300	帶動整個臺灣的經濟發展
1943300	1945300	所以高達6.53成長率
