start	end	text
262000	266000	這個是我特別要跟大家講的
266000	268000	第三個部分已經談到了
268000	270000	未來半導體產業的發展
270000	272000	這個當然就是講一些光明面
272000	274000	那個未來這個
274000	278000	我記得我最後一張的那個POWER POINT
278000	282000	就是在談那個
282000	288000	未來的這個大量的電子產業
288000	290000	都需要半導體
290000	293000	這裡面包括新興的曬氣電子
293000	295000	然後車用電子、醫療電子、
295000	297000	運輪電子、工智慧、IOT等等
297000	301000	所以這是我上次最後的這個內容
301000	303000	那上次沒有講的就是
303000	305000	現在半導體產業到底遇到什麼問題
305000	307000	所以我今天要從這裡開始講
307000	309000	然後再來講今天的第二個部分
309000	311000	就是講他們的價值創造
311000	313000	那首先要告訴大家的就是
313000	318000	半導體產業本來在全球化的這個分工之下
318000	321000	那台灣其實真的是表現的相當不錯
321000	324000	然後整個是以這個成本
324000	328000	可是因為現在全世界
328000	330000	某種程度來講
330000	332000	就像張中所講的半導體
332000	334000	尤其感受到很深的就是
334000	336000	全球化已經失化
336000	338000	雖然沒有這麼嚴重
338000	340000	說真的全球化就破了
340000	342000	但是曬氣電
342000	344000	現在它面臨的
344000	346000	沒有辦法在台灣生產
346000	348000	一定要走出去
348000	350000	或者說UBAB的一定要走出去
350000	352000	這個就是因為地理上的
352000	354000	這個就是因為地緣政治的關係
354000	356000	好像這個一開始
356000	358000	好幾個董事長
358000	360000	大概這邊後面還有還蠻多的
360000	362000	所以現在就是一個區域化
362000	364000	稅變化獨立化
364000	366000	的整個過程
366000	368000	然後地緣政治呢
368000	370000	就讓半導體產業的分工
370000	372000	分部變得分散
372000	374000	那尤其是
374000	376000	台灣因為表現太好
376000	380000	那在這個地緣政治之下
380000	382000	地緣政治之下
382000	384000	西方的國家
384000	386000	尤其是美國
386000	388000	覺得全部集中在台灣
388000	390000	或者台灣佔了那麼大的比重
390000	392000	風險太高
392000	394000	所以我們就被逼著
394000	396000	要做很多事情
396000	398000	然後這樣子的情形之下
398000	400000	整個半導體產業的生產成本
400000	402000	也逐步變高
402000	404000	那在這種
404000	406000	所謂的地緣政治
406000	408000	還有供需失衡的情況之下
408000	410000	那要怎麼做
410000	412000	其實這個就是我們現在
412000	414000	面臨一個很大的挑戰
414000	416000	所以這個
416000	418000	這邊我兩張圖一個這樣
418000	420000	2019年當時
420000	422000	這個半導體產業的產能帳號
422000	424000	你可以看到
424000	426000	台灣
426000	428000	在十奈米以下
428000	430000	三十奈米以下
432000	434000	十奈米以下
434000	436000	占了最大的產能
436000	438000	就是草叢縣
438000	440000	紅色的就是台灣
442000	444000	所以台灣在先進制程上面
444000	446000	其實是蠻不錯的
446000	448000	雖然一般先進制程
448000	450000	現在第一拉是很慢的
450000	452000	但是能夠搞到十奈米
452000	454000	其實就已經很不簡單了
454000	456000	所以這個
456000	458000	台灣的先進制程
458000	460000	占了比重都是最大的
462000	464000	所以這個地緣政治
464000	466000	這邊就列了這張表
466000	468000	就講這個美國
468000	470000	他的經緯法案
470000	472000	他的
472000	474000	經理
474000	476000	跟方菊的AID
476000	478000	剛講的確實的那個法案
478000	480000	然後方菊的AID
480000	482000	這個是講的是經緯的補助
482000	484000	還有這個
484000	486000	國防授權法
486000	488000	相關的問題
488000	490000	所以這是美國對於大陸的這種地緣政治
490000	492000	下他弄出來的法案
492000	494000	然後他又特別讓自己
494000	496000	在面臨這種被制裁的情況之下
496000	498000	被砍了的情況之下
498000	500000	他的一些法案
500000	502000	然後日本、歐盟、韓國
502000	504000	這些都沒有去細念
504000	506000	反正你就知道說現在各國
506000	508000	都有自己的一些主張
508000	510000	那我特別講一下
510000	512000	美國的問題
512000	514000	因為
514000	516000	美國拜登
516000	518000	他看到
518000	520000	自己的晶片
520000	522000	其實是做
522000	524000	這個高階製程的
524000	526000	那是太依賴台灣
526000	528000	所以他就置之三百九十億元
528000	530000	要去補助半導體的產業
530000	532000	來減少對國際的依賴
532000	534000	國際也是講的是台灣
534000	536000	因為他們擔心的就是
536000	538000	多變的台海局勢
540000	542000	那現在已經有五十多個
542000	544000	新的設施
544000	546000	然後企業承諾也超過
546000	548000	兩千一百億
548000	550000	所以這個晶片法案
550000	552000	其實已經有很大的功效
552000	554000	我甚至也跟大家講
554000	556000	美國今年的經濟成長率
556000	558000	超乎預期的
558000	560000	美國現在如果知道
560000	562000	這個美國的利率
562000	564000	現在已經升到
564000	566000	五點二五到五點五的區間
566000	568000	已經算是
568000	570000	這幾年來的高利率
570000	572000	但在高利率的情況之下
572000	574000	經濟發展應該不好
574000	576000	可是你會發現說
576000	578000	高度的投資
578000	580000	建廠
580000	582000	然後購買機器設備
582000	584000	這些
584000	586000	就把今年的經濟往上拉
586000	588000	所以美國今年的經濟算是
588000	590000	非常,真的蠻不錯的
590000	592000	蠻正常的,蠻好的
594000	596000	但是現在美國自己
596000	598000	雖然有這麼多的投資案
598000	600000	也遇到一些問題,譬如說勞動市場
600000	602000	因為美國的
602000	604000	疫情之後勞動市場
604000	606000	勞動問題也很嚴重
606000	608000	所以要到半導體
608000	610000	然後要到亞利桑
610000	612000	來幫助台積電
612000	614000	這恐怕真的是
614000	616000	要找的都很困難
618000	620000	那美國智庫的研究
620000	622000	這一個智庫戰略
622000	624000	國際中心的研究
624000	626000	特別去講說,美國人
626000	628000	普遍對該產業的認識不足
628000	630000	進入相關科技的學生
630000	632000	也太少
632000	634000	所以就算半導體的平均年薪
634000	636000	是十五萬美元
636000	638000	高於平均製造業的年薪
638000	640000	是六萬五千美元
640000	642000	也還很難
642000	644000	找到人才
646000	648000	你看喔,美國的
648000	650000	半導體平均是十五萬美元
650000	652000	乘以三十就四百五十萬
654000	656000	所以你就知道說
656000	658000	在美國,半導體產業
658000	660000	它的薪水真的是相當高
662000	664000	四百五十萬
664000	666000	一般的產業,六萬五千
666000	668000	其實就有點高太多了
668000	670000	但是
670000	672000	十五萬當然就更多
672000	674000	更好
674000	676000	六萬五千的話
676000	678000	大概就是兩百萬台
678000	680000	所以這個
680000	682000	十五萬
682000	684000	當然就值得四百五十萬
684000	686000	當然就更好
686000	688000	所以美國第一,人才
688000	690000	第二
690000	692000	但是美國如果真的要去做製程的過程
692000	694000	他有一些關鍵
694000	696000	材料
696000	698000	譬如說稀土
698000	700000	稀土呢
700000	702000	恐怕是掌握在中國的手裡
704000	706000	所以美國他自己也沒有稀土的情況之下
706000	708000	他要來生產
708000	710000	這個半導體
710000	712000	顯然也面臨很大的問題
712000	714000	另外還有什麼
714000	716000	拋風業,把柴
716000	718000	所以這個都是問題
720000	722000	可是美國又很擔心
722000	724000	這個半導體產業
724000	726000	如果其他國家也會來起來
726000	728000	尤其是中國
728000	730000	現在美中的體會很厲害
730000	732000	所以
732000	734000	美國還有
734000	736000	這些歐盟的國家
736000	738000	或者亞洲的日本
738000	740000	他們也考慮到說
742000	744000	要怎麼搶這個市占
746000	748000	所以
748000	750000	晶片戰爭這本書
750000	752000	我推薦大家去看
752000	754000	因為你看這本書
754000	756000	它的目標
756000	758000	是講細時代的新債主
758000	760000	解析地緣政治下
760000	762000	最關鍵的科技創新
762000	764000	商業模式
764000	766000	還有台灣的未來
768000	770000	這本書的作者
770000	772000	Miller
772000	774000	其實他是一個美國人
774000	776000	但是他寫這本書
776000	778000	收集了大量的資料
778000	780000	他在台灣
780000	782000	也住下來政府
782000	784000	然後廣泛的收集資料
784000	786000	所以我覺得這本書還算公允
786000	788000	因為你知道現在
788000	790000	很多書也各自的立場
792000	794000	我覺得他這個收集資料
794000	796000	這個很詳細的
796000	798000	什麼資料
798000	800000	其實你真的是可以好好看
800000	802000	然後研究所謂地緣政治
802000	804000	私下的影響
804000	806000	然後講科技創新
806000	808000	講商業模式
808000	810000	講我們台灣的未來
810000	812000	不過
812000	814000	後面的書品裡面在寫
814000	816000	就在講說
816000	818000	過去幾年來供應鏈帶給我們
818000	820000	真正的企劃成績
820000	822000	跟脆弱性有關
822000	824000	因為美國一直覺得說
824000	826000	太依賴台灣太脆弱
826000	828000	風險這麼高會很脆弱
828000	830000	那
830000	832000	有這方面的專家就特別講說
832000	834000	其實這個脆弱不脆弱
834000	836000	其實沒有太大關係
836000	838000	供應鏈就是要跟
838000	840000	獲利還有跟權力有關
840000	842000	然後台灣的
842000	844000	崛起但我們看到
844000	846000	一家東西有遠見
846000	848000	然後有政府資金的支援
848000	850000	那如何改變整個產業
850000	852000	這個當然講的主要就是
852000	854000	這個台積電
854000	856000	所以等一下我特別要花一點時間來講台積電
856000	858000	那現在
858000	860000	美國限制中國取得
860000	862000	晶片技術的這個
862000	864000	限制令
864000	866000	也顯示這個鎖匯點
866000	868000	是目前來講是很強大的
868000	870000	但是是不是真的
870000	872000	有辦法一直鎖匯下去
874000	876000	並不是持久
876000	878000	有效
878000	880000	這個書其實也點出了這一點
880000	882000	不是持久有效
882000	884000	意思就是說你現在在中國你要鎖匯
884000	886000	那你可能逼著他自己去發展
886000	888000	雖然我
888000	890000	上次大概也有提到就是
890000	892000	台積電的製程
892000	894000	大概就兩千多道
894000	896000	做金
896000	898000	金援就要兩千
898000	900000	多道手續工序
900000	902000	然後這裡面有一大堆的專利
902000	904000	因為都是邊做邊選
904000	906000	你知道台灣的專利在世界的
906000	908000	台積電大概第三名
908000	910000	所以台灣其實真的很厲害
910000	912000	在世界的專利更有台積電第三名
912000	914000	可是我們的專利
914000	916000	就是大部分就是在製程
916000	918000	製程上面
920000	922000	一個很好的
922000	924000	發洩
924000	926000	就變成是一個專利
926000	928000	所以我們比較不是那種基礎的物理化學
928000	930000	這種
930000	932000	或者研究上面
932000	934000	我們是在製程上面
934000	936000	那這個跟台積電跟鴻海
936000	938000	都有很大的關係
938000	940000	那其實做
940000	942000	今天講高電製程
942000	944000	三萬年兩萬年
944000	946000	那個理論其實大家也知道
946000	948000	那個製程
948000	950000	的過程其實是
950000	952000	很多都需要
952000	954000	摸索
954000	956000	或者我講明尼嘎嘎
956000	958000	所以沒有那麼簡單
958000	960000	包括我最近看了一本書
960000	962000	就講說為什麼俄國
962000	964000	現在在辦法的
964000	966000	體驗根本都沒有
966000	968000	沒有辦法
968000	970000	就是
970000	972000	變成是裡頭藥
972000	974000	因為俄國
974000	976000	你知道在1960年代
976000	978000	美國跟俄國在競爭的時候
978000	980000	當時俄國的斯坡利特
980000	982000	Sputnik
982000	984000	的火箭是
984000	986000	先射空
986000	988000	所以美國才去發了
988000	990000	NASA
990000	992000	就是美國的
992000	994000	國防的工業
994000	996000	尤其是太空的工業NASA
996000	998000	那那個時候
998000	1000000	你看俄國的高科技
1000000	1002000	其實是某種程度領先
1002000	1004000	可是為什麼到半導體
1004000	1006000	俄國就沒有辦法
1006000	1008000	那我最近看到的消息就是
1008000	1010000	俄國
1010000	1012000	其實在半導體的
1012000	1014000	IC的製程方面
1014000	1016000	經驗的製程方面沒有非常好
1016000	1018000	那俄國跟
1018000	1020000	中國過去來講
1020000	1022000	很多地方也很像就是
1022000	1024000	他們很會逆向工程
1024000	1026000	逆向工程就是你把東西拆開來
1026000	1028000	看一下裡面
1028000	1030000	然後可以去
1030000	1032000	做出來
1032000	1034000	可是這種IC的東西
1034000	1036000	你沒有辦法理想到
1036000	1038000	但是
1038000	1040000	這個理論
1040000	1042000	都有那現在就在
1042000	1044000	實作的過程裡面很困難
1044000	1046000	但是現在美國去
1046000	1048000	卡中國也真的卡住
1048000	1050000	可是最近華為的
1050000	1052000	Mac Pro 60
1052000	1054000	那很多人的看法就是
1054000	1056000	中國已經可以做到790
1058000	1060000	當然從790到200你還早了很多
1060000	1062000	但是假以時日
1062000	1064000	是不是10年
1064000	1066000	不知道他們也可以
1066000	1068000	所以這個
1068000	1070000	講鎖侯呢
1070000	1072000	感覺其實
1072000	1074000	這個就沒有那麼簡單
1074000	1076000	那這個
1076000	1078000	鎖侯的過程裡面
1078000	1080000	如果只有兩三家公司在掌控鎖侯店
1080000	1082000	你去封鎖那兩三家公司就好
1082000	1084000	可是問題是
1084000	1086000	這個鎖侯牽涉到的公司太多了
1086000	1088000	譬如說等一下講
1088000	1090000	NVIDIA
1090000	1092000	NVIDIA今天A800
1092000	1094000	H800這種
1094000	1096000	降級的
1096000	1098000	最近也被說不能夠
1098000	1100000	賣到中國去
1100000	1102000	可是現在
1102000	1104000	走失了就很多
1104000	1106000	現在賣到新加坡
1106000	1108000	賣到泰國
1108000	1110000	然後再想辦法弄到美國去
1110000	1112000	弄到中國大陸去
1112000	1114000	這個我現在都很清楚
1114000	1116000	你這個牽涉的如果公司太多
1116000	1118000	地點太多
1118000	1120000	其實沒那麼簡單
1120000	1122000	所以鎖侯店是未來的一個
1122000	1124000	關鍵
1124000	1126000	好
1126000	1128000	那接下來
1128000	1130000	一個問題是
1130000	1132000	我們現在大家看到的
1132000	1134000	半導體產業
1134000	1136000	大部分都在看供給面
1136000	1138000	可是
1138000	1140000	我這個標準標不見得是供給面
1140000	1142000	因為你如果
1142000	1144000	供給面沒有辦法做到好的規劃
1144000	1146000	或者好的
1146000	1148000	這個判斷
1148000	1150000	那最後
1150000	1152000	出現問題
1152000	1154000	2021年的時候
1154000	1156000	當時很多人都看到
1156000	1158000	這個汽車都在缺晶片
1158000	1160000	然後就覺得說
1160000	1162000	這個造成的風險太大
1162000	1164000	因為晶片的供給都在
1164000	1166000	台灣都在韓國
1166000	1168000	那
1168000	1170000	所以
1170000	1172000	從汽車的晶片就發現說
1172000	1174000	這個是一個很大的風險
1174000	1176000	然後就再刮一個供給面的問題
1176000	1178000	可是這個地方
1178000	1180000	我特別把當時的一些討論找出來
1180000	1182000	就是說當時是因為這些
1182000	1184000	汽車業
1184000	1186000	他覺得說疫情爆發了
1186000	1188000	然後衝動地取消訂單
1188000	1190000	然後
1190000	1192000	這個當時他們還是
1192000	1194000	夾屎碳即時生產
1194000	1196000	所以就沒有容錯的餘地
1196000	1198000	所以你那個晶片不夠
1198000	1200000	就產生了問題又產生了風險
1204000	1206000	所以這個不見得是
1206000	1208000	只有供給面的問題
1208000	1210000	而是這個需求面的問題
1212000	1214000	那
1214000	1216000	另外一個在講
1216000	1218000	有趣的問題就是
1218000	1220000	2020年2021年
1220000	1222000	晶片產量其實
1222000	1224000	是大幅成長
1224000	1226000	可是這個大幅成長
1226000	1228000	反應的不是供應鏈的受損
1228000	1230000	而是真的
1230000	1232000	當時化國供應鏈
1232000	1234000	還奏效
1234000	1236000	所以在分工的情形之下
1236000	1238000	每個人去做對他有利的事情
1238000	1240000	所以這個努力的生產
1242000	1244000	所以當時也沒有這些
1244000	1246000	像現在剛講的手
1246000	1248000	或者說現在的這個
1248000	1250000	利用國防授權法等等
1250000	1252000	的這些限制
1252000	1254000	所以那個時候沒有限制的
1254000	1256000	現在反而是大幅成長
1256000	1258000	所以供應,我們在談風險的問題
1258000	1260000	其實大家要把它搞清楚
1260000	1262000	這個不見得說是因為
1262000	1264000	供給
1264000	1266000	而可能是其他需求
1266000	1268000	現在受到這種地緣政治的影響
1268000	1270000	的狀況影響還很大
1270000	1272000	那接下來我們稍微
1272000	1274000	抬一下抬壓
1274000	1276000	因為我們現在
1276000	1278000	覺得半導體太重要
1278000	1280000	可是自己台灣現在面臨的是
1280000	1282000	五缺的問題
1282000	1284000	還有五缺
1284000	1286000	缺人,缺工,缺地,缺水,缺電
1288000	1290000	尤其是大家特別關心的就是
1290000	1292000	現在還常常跳電
1292000	1294000	還常常
1294000	1296000	這個可能小動物
1296000	1298000	然後就讓整個村
1298000	1300000	整個
1300000	1302000	大片地方都沒有電
1302000	1304000	他就說是去弄到
1304000	1306000	這些供電的設備
1306000	1308000	不過anyway
1308000	1310000	台灣現在電能問題是很大的
1310000	1312000	我現在特別講台積電
1312000	1314000	台積電2020年後耗電
1314000	1316000	161度
1316000	1318000	佔整個台灣5.9%
1318000	1320000	的電的重量
1320000	1322000	2021年
1322000	1324000	甚至又增加了變
1324000	1326000	191.9億度
1326000	1328000	或者現在就想200億度
1330000	1332000	那在台灣的供電量呢?
1332000	1334000	7.2
1334000	1336000	那2022年
1336000	1338000	其實就已經到211度
1338000	1340000	在台灣供電的紀念
1340000	1342000	好那我這邊
1342000	1344000	特別去讓大家看一下
1344000	1346000	211度是什麼概念
1346000	1348000	是全台灣
1348000	1350000	500萬戶家庭電源的用電量
1352000	1354000	全台灣多少家庭用戶
1354000	1356000	家庭用戶了
1356000	1358000	大概1000萬戶
1360000	1362000	所以這個211度
1362000	1364000	其實就相當於
1364000	1366000	所有家戶的一半
1366000	1368000	當然供電用量還蠻多
1370000	1372000	如果是用
1372000	1374000	7.5%
1374000	1376000	來算
1376000	1378000	那家庭大概佔15%
1378000	1380000	其實我們還是大部分是供電用電
1382000	1384000	另外一個數據提供大家參考
1384000	1386000	一台EV
1386000	1388000	就是光刻機
1388000	1390000	紫外線的光刻機
1390000	1392000	這個耗電量是
1392000	1394000	一年3萬度
1394000	1396000	那一座三奈米廠
1396000	1398000	預計就是71度
1400000	1402000	那未來台積電
1402000	1404000	先進市場這個兩奈米一奈米
1404000	1406000	可能要達到百億度
1408000	1410000	所以我告訴你
1410000	1412000	下一任的總統
1412000	1414000	對電的問題
1414000	1416000	要很傷心
1420000	1422000	尤其是如果金原廠
1422000	1424000	只要一次浮誇性的停電事故
1424000	1426000	就可能讓
1426000	1428000	商產線上面的金原銷毀了
1430000	1432000	交貨時間延遲
1432000	1434000	甚至會把
1434000	1436000	光刻機的傷害
1438000	1440000	所以真的是很嚴重
1442000	1444000	這個是電流問題
1444000	1446000	我再另外跟大家講
1446000	1448000	其實這幾年來台積電
1448000	1450000	因為我們要發展這個
1450000	1452000	也讓房地產
1452000	1454000	價格大幅上升
1454000	1456000	譬如說我收集到的資料
1456000	1458000	我把資料進入
1458000	1460000	在下面跟大家做傳聞
1460000	1462000	男子
1462000	1464000	就是高中廠男子
1464000	1466000	2021年第二季到2022年
1466000	1468000	第三季相比
1468000	1470000	從一坪19.42
1470000	1472000	提升到29.93
1472000	1474000	單坪就增加了
1474000	1476000	10萬
1476000	1478000	其實如果講
1478000	1480000	還沒有去設廠的時候
1480000	1482000	這個男子的房子
1482000	1484000	一坪大概不到10萬塊
1484000	1486000	所以你看就是這樣拉到
1486000	1488000	30萬
1488000	1490000	所以這個
1490000	1492000	我們一直在
1492000	1494000	講台灣的房地產問題
1494000	1496000	這個地方帶來的問題就是更大
1498000	1500000	好那另外在蓋廠
1500000	1502000	蓋廠的過程裡面
1502000	1504000	他要搶料
1504000	1506000	搶工
1508000	1510000	譬如說這個搶工
1510000	1512000	在保證15%的利潤之下
1512000	1514000	那沒有一家機電廠距離
1514000	1516000	所以你那個一般的
1516000	1518000	房地產
1518000	1520000	的機電人員那麼多我都找不到
1520000	1522000	我甚至告訴你
1522000	1524000	我聽到的消息是
1524000	1526000	水泥工
1526000	1528000	一般過去就是一天兩千塊
1528000	1530000	台積電當時用
1530000	1532000	一天四千塊來搶
1532000	1534000	所以這個都
1534000	1536000	把房地產的
1536000	1538000	成本都電到
1538000	1540000	所以這個是
1540000	1542000	滿大的誤導
1544000	1546000	缺人
1546000	1548000	一座12吋的
1548000	1550000	機電廠需要
1550000	1552000	一千到一千五百的員工
1552000	1554000	那台積電如果是
1554000	1556000	等下講F18廠
1556000	1558000	就可能要一千到七千五百的員工
1558000	1560000	的心血加入
1560000	1562000	才能夠維持正常運轉
1562000	1564000	因為
1564000	1566000	那個12吋機電廠
1566000	1568000	一千到一千五百大概就是
1568000	1570000	它裡面的
1570000	1572000	工程人員
1572000	1574000	可是你要維持一個廠區
1574000	1576000	你可能還需要很多的配套
1576000	1578000	所以這個
1578000	1580000	百工思維費
1580000	1582000	你為了要一個廠還要很多的
1582000	1584000	配套所以要五千到七千
1584000	1586000	的心血加入
1588000	1590000	那台積電未來還有六個廠區
1590000	1592000	的能力需求
1592000	1594000	要相當的
1594000	1596000	一萬到一萬六千人
1596000	1598000	那台灣到底有沒有
1598000	1600000	這麼多工
1600000	1602000	這個都是
1602000	1604000	問題
1606000	1608000	那工就是一道搶
1608000	1610000	人的問題
1610000	1612000	那我們來看這個半導體廠家
1612000	1614000	跟哪些產業競爭
1614000	1616000	其實競爭這裡面最重要的
1616000	1618000	就是跟通訊
1618000	1620000	機械
1620000	1622000	智慧機械的人
1622000	1624000	AI應用服務就還少一點
1624000	1626000	然後
1626000	1628000	這個太陽光電
1628000	1630000	然後到那個
1630000	1632000	有機農業那邊
1632000	1634000	智慧農業
1636000	1638000	所以這個
1638000	1640000	跟很多的產業在做競爭
1640000	1642000	那真的
1642000	1644000	這樣的情況之下
1644000	1646000	人產
1646000	1648000	真的是一個大問題
1648000	1650000	那在這個人產以後
1650000	1652000	我要特別要強一點
1652000	1654000	因為這個台積電
1654000	1656000	現在普遍來講
1656000	1658000	碩士是占八成
1658000	1660000	區域才是學士
1660000	1662000	跟博士
1662000	1664000	那
1664000	1666000	二十年起
1666000	1668000	當時其實
1668000	1670000	學士碩士大概各占一半
1670000	1672000	博士大概還是二三
1672000	1674000	可是逐漸的就是
1674000	1676000	錄取的八成都要
1676000	1678000	做碩士
1680000	1682000	所以你會發現
1682000	1684000	在台積電裡面
1684000	1686000	大家普遍都有碩士
1686000	1688000	甚至有的是博士
1688000	1690000	可是你在台積電
1690000	1692000	裡面的工作
1692000	1694000	其實
1694000	1696000	台積電它
1696000	1698000	在這個保密上面
1698000	1700000	在這個工作
1700000	1702000	的過程裡面
1702000	1704000	它讓你負責的是一個小博士兵
1704000	1706000	所以很多人抱怨
1706000	1708000	台積電沒辦法學到全貌
1708000	1710000	都只是學
1710000	1712000	很小的一塊
1712000	1714000	所以
1714000	1716000	小領域只是重複性
1716000	1718000	操作性高
1718000	1720000	的這種工作
1720000	1722000	他覺得很多人覺得這樣的工作沒有
1722000	1724000	成就感
1724000	1726000	所以理智率也很高
1728000	1730000	甚至因為要求的時間
1730000	1732000	也很長
1732000	1734000	所以很多人都覺得台積電的工作
1734000	1736000	是爆端工作
1736000	1738000	所以這也是我們為什麼
1738000	1740000	這個年輕人
1740000	1742000	你說就是算找到台積電的工作
1742000	1744000	那頂多做個幾年他也要
1746000	1748000	你可以去接到台積電的製程
1748000	1750000	或者對員工的這種
1750000	1752000	管理方式
1752000	1754000	可是
1754000	1756000	為了商業親密
1756000	1758000	他可能也不得不來
1758000	1760000	他讓員工知道太多
1760000	1762000	他恐怕沒有辦法
1762000	1764000	保有他的
1764000	1766000	商業親密
1766000	1768000	所以這個也是管理上面的
1768000	1770000	一大問題
1770000	1772000	我覺得這是可以洗腦的
1772000	1774000	所以政權老師你們寫計畫
1774000	1776000	這一方面可以多做研究
1776000	1778000	但是我站在
1778000	1780000	經濟發展的角度或者國家
1780000	1782000	對這種高階製程
1782000	1784000	我覺得台積電
1784000	1786000	這樣子我看得到
1786000	1788000	我也不去看
1788000	1790000	這個就是
1790000	1792000	還包括為我們的員工
1792000	1794000	要怎麼樣讓他生活得這麼好
1794000	1796000	因為你知道在美國
1796000	1798000	你如果去Google
1798000	1800000	去Amazon上班
1800000	1802000	美國的那種上班環境
1802000	1804000	就好像是在度假在休閒
1804000	1806000	他那個上班的環境
1806000	1808000	都會讓你覺得說
1808000	1810000	非常舒服
1810000	1812000	然後對員工也都是
1812000	1814000	這個
1814000	1816000	讓員工覺得說
1816000	1818000	這個的相信力也很高
1818000	1820000	不過這個當然工作的內容
1820000	1822000	不一樣
1822000	1824000	我們是製造
1824000	1826000	那他的分頭是創新
1826000	1828000	是管理
1828000	1830000	所以這個要怎麼取得平衡
1830000	1832000	那是一個好的問題
1832000	1834000	好
1834000	1836000	我們也想留住台積電
1836000	1838000	讓台積電在台灣能夠
1838000	1840000	培養更好的人才
1840000	1842000	所以政府當然也做了
1842000	1844000	很多的幫忙
1844000	1846000	那包括
1846000	1848000	對企業的獎酬管道
1848000	1850000	修正所得稅法
1850000	1852000	把所得稅最高稅率從
1852000	1854000	45%降到40%
1854000	1856000	然後研究
1856000	1858000	產業創新條例
1858000	1860000	甚至也讓員工取得股票
1860000	1862000	以較低的價格計算
1862000	1864000	來課所得稅
1864000	1866000	講到這個我順便跟大家講一下
1866000	1868000	其實早期台灣
1868000	1870000	我們這些高科技
1870000	1872000	能夠發展一個很重要的關鍵
1872000	1874000	就是股票分頭
1876000	1878000	當年的股票分頭
1878000	1880000	就是用十塊錢
1880000	1882000	票面來計算
1882000	1884000	不是用市價
1884000	1886000	現在股票分頭要費用化
1886000	1888000	就是完全按一組多少錢
1888000	1890000	都按照那個市價
1890000	1892000	要費用化
1892000	1894000	以前是
1894000	1896000	用票面然後十塊錢
1896000	1898000	然後員工
1898000	1900000	大量的分頭
