start	end	text
406860	410960	徐廷餐廳
420000	450000	這間餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的餐廳的�
450000	454000	哈囉同學進來嗎
463000	466000	好來同學我們上課囉
466000	469000	跟各位介紹一下
469000	471000	就是我們上次上個禮拜
471000	474000	已經有聽過我們張學雄校長
474000	476000	請校長這樣子的一個演講
476000	480000	那他上次我們從AAI給這樣子的一個發展室
480000	483000	那來到我們現在進去一下看到
483000	485000	這個半導體的產業
485000	487000	那這幾天前幾天
487000	489000	有一個非常非常重要的一個
489000	491000	各位有沒有看到
491000	494000	也就是鴻海
494000	497000	鴻海的流動
497000	501000	他帶著揮打的航空軍
501000	503000	一起搭的電動車進來
503000	505000	各位有沒有看到
505000	507000	那電動車進來
507000	511000	他代表了整個AI成功智慧的一個風波發展
511000	513000	那這樣子的一個狀況下
513000	515000	其實他的揮跟舊種
515000	518000	基本上因為我們半導體的產業的發展
518000	521000	擁有非常奧爾的這樣子的一個成績
521000	523000	還有他的一個功效
523000	527000	才能夠造就現在很多的AI成功智慧的部落
527000	530000	那這個部分其實兩者是息息相關
530000	532000	那我們張校長上禮拜
532000	535000	上禮拜已經把相關的AI
535000	537000	一些很多的成功智慧的應用
537000	539000	跟大家做了一個說明
539000	543000	那我們今天在AI的根底上面
543000	545000	我們從半導體的產業
545000	547000	希望能夠看到這樣子的一個全貌
547000	549000	那我們今天再度
549000	552000	我們歡迎我們的張隊首長錢校長
552000	555000	我們用掌聲來歡迎他
555000	559000	好,繼續我們由自己的介紹
559000	565000	上次主要是講介紹半導體跟AI的基礎
565000	569000	這一節就是講產類
569000	571000	剛剛那個劉老師、劉教授
571000	575000	應該有對半導體的產類
575000	577000	應該講很多了
577000	579000	所以我這邊就大概
579000	582000	半導體產類這邊就大概給他帶過去
582000	586000	那做半導體的公司當然很多
586000	588000	那這邊只是列幾個
588000	590000	第一個當然Intel
590000	592000	Intel大家都知道
592000	595000	就是做我們這個CPU的
595000	597000	主要是做CPU
597000	600000	就是所謂的Central Processing Unit
600000	602000	中央處理單
602000	604000	當然他現在還在做這個EPU
604000	607000	就是Graphic Processing Unit
607000	610000	那GPU主要來幫助CPU做印刷
610000	612000	因為CPU要負責的東西
612000	614000	很多東西要負責
614000	617000	要負責Disk Access
617000	620000	那GPU專心的來做印刷
620000	623000	讓我們AI的速度可以很快
623000	626000	那當然Intel他創立的很早
626000	629000	他算是整個半導體產類的老大哥
629000	633000	但是最近他的一些技術
633000	637000	因為半導體產類上次有講
637000	642000	他從矽晶片一直到整個產類類
642000	645000	整個Supply Chain非常的多
645000	648000	那Intel本來的一個策略就是說
648000	652000	他整個半導體從頭到尾都要自己做
652000	654000	那不像我們台灣台積電
654000	658000	他是做經驗的製造
658000	660000	然後封裝什麼的給其他公司
660000	662000	台灣是有分工的
662000	664000	那Intel本來策略是
664000	666000	從頭到尾都要自己做
666000	669000	那很顯然策略是不對的
669000	673000	所以他現在在整個半導體的製造方面
673000	675000	就輸給其他公司
675000	677000	就輸給譬如說台積電
677000	681000	台積電是全球最大的半導體的大工廠
681000	683000	就是他來做半導體
683000	685000	但是他不去負責設計
685000	689000	設計就是你其他的設計我來幫你做
689000	691000	所以他可以專心於這個製造
691000	693000	所以他的技術
693000	697000	在製造方面的技術非常的厲害
697000	699000	那所以很多公司
699000	701000	譬如說Apple
701000	705000	他的這個iPhone手機裡面很多半導體
705000	707000	很多晶片也都是要台積電來做
707000	713000	然後Navivia就是那個黃仁新回來
713000	715000	昨天前天才又回到台灣
715000	717000	然後AMD也是
717000	721000	就是說他們這些他們有他們自己的這個晶片
721000	723000	但是這些晶片他只負責
723000	725000	這些公司負責設計
725000	727000	製造就交給台積電
729000	731000	那當然韓國三星先送
731000	733000	大家有時候時常看到三星的產品
733000	735000	三星的手機等等
735000	739000	那三星也是一個全球性的半導體公司
739000	741000	他做的東西也很多
741000	743000	包括Memory記憶體
743000	745000	然後那些零件
745000	747000	跟一些Sensor
747000	749000	然後他的記憶體
749000	751000	也是做的本來做的很多
751000	753000	但是做記憶體的公司
753000	755000	DRAM
755000	757000	Dynamic Compact Random Access Memory
757000	759000	動態隨機存寫的記憶體
759000	761000	很多公司都在做
761000	763000	所以他們競爭也是很強的
763000	765000	那輝達Snavivia
765000	767000	就是剛提到過的
767000	769000	他就是專注於這個GPU
769000	771000	GPU他做什麼呢
771000	775000	就是來幫助AI電體解決方案
775000	777000	在做這個AI的運算的時候
777000	779000	他要有很多的這個取證相關的
779000	781000	他要有很多的這個取證相關的
781000	783000	大家知道
783000	785000	Metrics Multiplication
785000	787000	就是取證相關的對不對
787000	789000	那這個DPU就專門可以做這種東西
789000	793000	因為所謂的Graphic Processing
793000	795000	為什麼會有跟Graphic相關
795000	797000	因為以前在圖
797000	799000	電腦在處理圖形的時候
799000	801000	就是電腦在繪圖的時候
801000	803000	他的所有的數學運算
803000	805000	都是取證相關的
805000	807000	所以他這個DPU
807000	811000	他這個DPU就很適合做取證相關的
811000	813000	所以讓AI可以運算的更快
813000	815000	所以現在所有的AI公司
815000	819000	都要跟輝達來買這個DPU
821000	823000	然後再來Undo
823000	825000	就是超偽半導體
825000	827000	他的CEO執行長
827000	829000	是一個台灣人
829000	831000	他是做Undo
831000	833000	就是做這個CPU
833000	835000	那當然也做這個CPU
835000	837000	那這個CPU他當然跟Intel
837000	839000	就是我們剛剛講的
839000	841000	Intel來競爭
841000	843000	然後高通叫Clio COM
843000	845000	高通就是專注在
845000	849000	Mobile的晶片跟無線通信
849000	851000	就是說我們現在手機
851000	853000	現在手機的標準
853000	855000	叫做幾G
855000	857000	第幾代的手機
857000	859000	你現在用的手機第幾代
859000	861000	第幾代
861000	863000	第五代的人叫5G
863000	865000	5th generation
865000	867000	那高通就是在
867000	869000	手機裡面的晶片
869000	871000	他算是典型的手機
871000	873000	的基地台
873000	875000	你的手機要能夠重新連到基地台
875000	877000	基地台的這些設備
877000	879000	也是這個Clio COM
879000	881000	他來做的
881000	883000	就是他在
883000	885000	從第三代的行動通信
885000	887000	第四代到第五代
887000	889000	他都是佔有一個很重要的位置
889000	891000	那當然現在大家
891000	893000	第五代在用
893000	895000	第六代行動通信
895000	897000	然後SK海力士
897000	899000	那是一個韓國的半導體公司
899000	901000	他專門生產
901000	903000	記憶體
903000	905000	所以他是跟
905000	907000	三星跟所謂的
907000	909000	美方他會競爭
909000	911000	然後美方也是
911000	913000	美國的半導體公司
913000	915000	也是在做記憶體的
915000	917000	因為我們整個電腦
917000	919000	系統
919000	921000	它是其他系統
921000	923000	除了計算能力之外
923000	925000	儲存能力也是很重要
925000	927000	因為資料量那麼大
927000	929000	你要有很多的記憶體來儲
929000	931000	這些公司都是做記憶體的
931000	933000	然後TI
933000	935000	是最早的一家
935000	937000	半導體公司
937000	939000	跟Intel同樣歷史留久
939000	941000	那我們
941000	943000	台積電創辦的
943000	945000	張忠謀
945000	947000	以前就是在TI工作
947000	949000	他還沒有回到台灣之前
949000	951000	就在TI工作
951000	953000	所以他在TI受了很多很好的訓練
953000	955000	那TI的產品
955000	957000	包括所謂的微控制器
957000	959000	電源管理
959000	961000	切副式系統等等
963000	965000	好
965000	967000	Broadcast
967000	969000	顧名思義就是做communication
969000	971000	也是做通信的
971000	973000	軟體跟
973000	975000	半導體的零件
975000	977000	包括網路、儲存跟寬頻的解決方案
977000	979000	它是
979000	981000	網路跟半導體連接的
981000	983000	主要的供應商
983000	985000	在實際通信跟網路連接方面
985000	987000	網路連接大家知道
987000	989000	我們現在的
989000	991000	互聯網或是所謂的網際網路
991000	993000	裡面很多設備
993000	995000	其中一個很重要的設備
995000	997000	叫做Router
997000	999000	就是路由器
999000	1001000	你的資料從台灣
1001000	1003000	從東海大學送到世界各地
1003000	1005000	中間會經過很多網路的設備
1005000	1007000	那這一家
1007000	1009000	Router就是做這些網路設備
1009000	1011000	那當然
1011000	1013000	聯邦科目是台灣的一家公司
1013000	1015000	那他們做SOC
1015000	1017000	什麼叫SOC
1017000	1019000	那就是系統晶片
1019000	1021000	System on chip
1021000	1023000	就是
1023000	1025000	本來一個chip
1025000	1027000	一個IC的話
1027000	1029000	可能只有單一的功能
1029000	1031000	譬如說CPU就是計算的功能
1031000	1033000	記憶體就是儲存的功能
1033000	1035000	那這個
1035000	1037000	聯邦科目就是把這些東西
1037000	1039000	給它集合起來
1039000	1041000	變成一個晶片
1041000	1043000	所以這個晶片裡面有CPU
1043000	1045000	有計算的能力
1045000	1047000	也有記憶體
1047000	1049000	也有一些所謂的暫存器
1049000	1051000	Redis等等的東西
1051000	1053000	那這些東西用在什麼地方
1053000	1055000	用在手機很好用
1055000	1057000	因為手機很小
1057000	1059000	所以他們要希望
1059000	1061000	晶片的體積越小越好
1063000	1065000	聯邦科就專門設計
1065000	1067000	智慧手機的晶片
1069000	1071000	智慧手機的晶片
1071000	1073000	有很高級的
1073000	1075000	為旗艦設計的
1075000	1077000	也有很廉價的
1077000	1079000	譬如說大部分廉價的手機
1079000	1081000	他所用的晶片
1081000	1083000	是聯邦科供應給他的
1085000	1087000	上面講的是製造晶片
1087000	1089000	還有要做一個半導體
1089000	1091000	做一個晶片要有相關的
1091000	1093000	測試設備等等設備
1093000	1095000	這些公司應用材料
1095000	1097000	ASML這些
1097000	1099000	就是在整個半導體
1099000	1101000	製造過程裡面他提供
1101000	1103000	他所需要的設備
1105000	1107000	譬如說應用材料他是做
1107000	1109000	所謂的氣象成績
1109000	1111000	氣象成績是整個半導體
1111000	1113000	製程裡面的一個步驟
1113000	1115000	ASML
1115000	1117000	是荷蘭的公司也是一樣
1117000	1119000	他那個機器就是把圖案
1119000	1121000	投影到晶片上
1121000	1123000	就是把這個整個設計
1123000	1125000	給他鑲在這個
1125000	1127000	晶片上一樣
1127000	1129000	就是把他刻在晶片上一樣
1129000	1131000	因為他那個
1131000	1133000	線跟線
1133000	1135000	就是導線跟導線的距離
1135000	1137000	有點短
1137000	1139000	是幾奈米
1139000	1141000	我們上次講過台積電不是說現在
1141000	1143000	本來做5奈米現在3奈米
1143000	1145000	現在進步到
1145000	1147000	1.5奈米
1147000	1149000	上次講說我要在台中
1149000	1151000	設1.5奈米的廠
1151000	1153000	就是類似這個
1153000	1155000	他都是需要這種
1155000	1157000	最先進的設備
1157000	1159000	他這種設備所以美國
1159000	1161000	他就禁止這些設備
1161000	1163000	輸出到
1163000	1165000	中國大陸
1165000	1167000	然後KLA
1167000	1169000	工具電子也是一樣
1169000	1171000	KLA是
1171000	1173000	這個測量跟控制的設備
1173000	1175000	就是在
1175000	1177000	切線的檢測
1177000	1179000	他工具電子是用在
1179000	1181000	這個承機時刻
1181000	1183000	跟錶片處理的處理
1183000	1185000	就是整個半導體過程裡面他們
1185000	1187000	需要的然後Nikon
1187000	1189000	Nikon本來是做這個照相機
1189000	1191000	對不對大家知道照相機
1191000	1193000	NI-KON
1193000	1195000	你看Nikon公司
1195000	1197000	他也做一些半導體的設備
1197000	1199000	然後Azotek也是
1199000	1201000	那是做封裝
1203000	1205000	這些是半導體的設備
1205000	1207000	那這些設備
1207000	1209000	這些公司啦
1209000	1211000	因為他都是做半導體的先進的公司
1211000	1213000	所以對整個半導體產業
1213000	1215000	很重要那現在美國
1215000	1217000	跟中國他們在
1217000	1219000	做這個貿易戰爭兩個
1219000	1221000	人在競爭對不對所以從
1221000	1223000	美國簽總統川普
1223000	1225000	開始就對中華民國
1225000	1227000	對中共
1227000	1229000	對中國實施這個制裁
1229000	1231000	那其中有一個事件
1231000	1233000	大家不知道知道叫
1233000	1235000	孟晚舟事件
1235000	1237000	孟晚舟是華為的
1237000	1239000	副董事長
1239000	1241000	也是華為CEO
1241000	1243000	任正非的女兒
1243000	1245000	那華為大家知道
1245000	1247000	這是中國最大的
1247000	1249000	做這個手機的公司
1249000	1251000	那這個
1251000	1253000	孟晚舟事件就是
1253000	1255000	孟晚舟在2018
1255000	1257000	2012年過境加拿大的時候
1257000	1259000	被逮捕
1259000	1261000	就是
1261000	1263000	她要從加拿大過境
1263000	1265000	要回中國的時候被逮捕
1265000	1267000	美國政府跟加拿大
1267000	1269000	政府合作
1269000	1271000	從2018年
1271000	1273000	到這個
1273000	1275000	2021年
1275000	1277000	在3年的時間她都在加拿大
1277000	1279000	被短禁
1279000	1281000	就是關在皇族裡面
1281000	1283000	不准出門
1283000	1285000	那為什麼會這樣
1285000	1287000	就是因為美國
1287000	1289000	對中共的制裁
1289000	1291000	那它等於算是整個制裁過程
1291000	1293000	裡面的一個犧牲的
1293000	1295000	一個棋子
1295000	1297000	被人家抓起來
1299000	1301000	那所以
1301000	1303000	美國現在對中國
1303000	1305000	的這個半導體的
1305000	1307000	設備管制很多
1307000	1309000	包括日本
1309000	1311000	日本它有很多先進的半導體設備
1311000	1313000	都不准
1313000	1315000	出口到中國
1315000	1317000	那看到美國
1317000	1319000	自己本身也是一樣
1319000	1321000	就是這些
1321000	1323000	設備的管制
1323000	1325000	那荷蘭就是
1325000	1327000	ASML剛講的
1327000	1329000	它的光刻機
1329000	1331000	也不准輸出到中國
1331000	1333000	就是
1333000	1335000	美國不希望中國
1335000	1337000	利用這些先進的設備來
1337000	1339000	製造出很精密的
1339000	1341000	精密的半導體
1341000	1343000	那最近
1343000	1345000	前一陣子的新聞就是
1345000	1347000	華為在美國
1347000	1349000	對中國做那麼多管制
1349000	1351000	之後
1351000	1353000	華為還是在
1353000	1355000	九月的時候
1355000	1357000	九月初的時候
1357000	1359000	發表了新的手機
1359000	1361000	叫Mate 60 Pro
1361000	1363000	那一發表之後
1363000	1365000	大家世界都很震驚
1365000	1367000	因為大家認為說
1367000	1369000	美國對中共已經控制得這麼嚴格
1369000	1371000	所有的
1371000	1373000	先進的設備
1373000	1375000	技術都不准輸出到中國
1375000	1377000	那為什麼它還是可以
1377000	1379000	做出手機出來
1379000	1381000	他們就一直在研究
1381000	1383000	根據研究這個手機是用
1383000	1385000	7nm的技術
1385000	1387000	就是7nm
1387000	1389000	那當然現在最先進的
1389000	1391000	技術已經到3nm了
1391000	1393000	所以
1393000	1395000	它的技術還是落後
1395000	1397000	台積電落後一個世代
1397000	1399000	但是不管怎樣
1399000	1401000	本來美國認為
1401000	1403000	它只能做出大概15nm
1403000	1405000	以上的
1405000	1407000	就是它的精密度
1407000	1409000	但是沒想到它竟然可以做出7nm的東西
1409000	1411000	所以
1411000	1413000	就是
1413000	1415000	認為是一個突破
1415000	1417000	所以它就要對這個7nm
1417000	1419000	去調查到底
1419000	1421000	是誰把這個技術透過
1421000	1423000	給中國
1423000	1425000	做出這個東西
1425000	1427000	但是它還是調查不出結果
1427000	1429000	所以它最近就採用
1429000	1431000	更嚴格的管制措施
1431000	1433000	本來剛講的拿維比亞灰檔
1433000	1435000	它本來一些
1435000	1437000	比較沒有
1437000	1439000	那麼先進的
1439000	1441000	Gtmp還可以輸出到中國
1441000	1443000	但是最近的紀念就是說
1443000	1445000	拿維比亞灰檔
1445000	1447000	所有的Gtmp都不准
1447000	1449000	輸出到中國
1449000	1451000	就等於
1451000	1453000	所有的洞都要把它堵起來
1453000	1455000	就對了
1455000	1457000	當然中國也不是這樣
1457000	1459000	就認輸了它可能偷偷的
1459000	1461000	在做一個所謂的
1461000	1463000	晶片的供應鏈
1463000	1465000	它到底怎麼樣可能不知道
1465000	1467000	但是你可以想見它一定不會說
1467000	1469000	你把我脫手我就什麼都不做
1469000	1471000	它一定會投入大量的
1471000	1473000	人力跟金錢去做研發
1473000	1475000	來突破這個限制
1475000	1477000	所以未來世界所謂的
1477000	1479000	剛劉老師有講
1479000	1481000	解正式的關係
1481000	1483000	就是這些牽涉到半導體
1483000	1485000	這些先進的產業
1487000	1489000	它半導體產業未來的趨勢
1489000	1491000	就是第一個當然
1491000	1493000	技術越來越進步
1495000	1497000	就是產生更小的電晶體
1497000	1499000	5nm
1499000	1501000	或3nm或是
1501000	1503000	更小的1.5nm
1503000	1505000	2nm跟1.5nm
1505000	1507000	然後
1507000	1509000	不同的半導體
1509000	1511000	給它封裝成單一的晶片
1511000	1513000	就是讓它的體積縮小
1513000	1515000	讓它的功能
1515000	1517000	更好
1517000	1519000	當然再利用人工智慧
1519000	1521000	人工智慧幫助
1521000	1523000	整個半導體的設計
1523000	1525000	就是讓它可以更加的進步
1525000	1527000	那半導體進步之後
1527000	1529000	就可以加速人工智慧的速度
1529000	1531000	那人工智慧速度越快
1531000	1533000	它又可以來幫助
1533000	1535000	半導體的設計
1535000	1537000	然後再來就是
1537000	1539000	無線
1539000	1541000	無線跟無線的技術
1541000	1543000	剛剛講現在大家已經在
1543000	1545000	研究第六代六機
1545000	1547000	第六代行動通訊了
1547000	1549000	第六代行動通訊當然就是
1549000	1551000	每一代的話速度更快
1553000	1555000	然後另外就是電動車的
1555000	1557000	發展
1557000	1559000	其實除了電動車之外
1559000	1561000	所有的車子現在慢慢的
1561000	1563000	變成電子汽車
1563000	1565000	就是車子裡面的零件
1565000	1567000	現在都變成
1567000	1569000	用晶片來控制
1569000	1571000	所以前一陣子新冠肺炎疫情的時候
1571000	1573000	因為供應鏈中斷
1573000	1575000	所以這些晶片
1575000	1577000	沒辦法生產工廠
1577000	1579000	要休息
1579000	1581000	所以晶片沒辦法生產
1581000	1583000	所以汽車
1583000	1585000	它的晶片供應
1585000	1587000	就不足
1587000	1589000	那汽車晶片供應不足
1589000	1591000	汽車就做不出來
1591000	1593000	汽車的整個供應鏈就被打斷
1593000	1595000	它的生產量就降得很低
1595000	1597000	所以汽車
1597000	1599000	未來所有的車子幾乎都是
1599000	1601000	電子設備
1601000	1603000	然後再來另外一個發展的其實叫
1603000	1605000	Bank Computing
1605000	1607000	以前的AI
1607000	1609000	就是說
1609000	1611000	要把資料
1611000	1613000	因為AI它需要大量的算力
1613000	1615000	它要CPU很快
1615000	1617000	它要記憶體很多
1617000	1619000	所以我們各自己的家裡
1619000	1621000	有沒有辦法來算AI
1621000	1623000	你家裡的PC
1623000	1625000	可不可以來算AI
1625000	1627000	你說當然可以
1627000	1629000	但是你可能要算個十年
1629000	1631000	或是五十年
1631000	1633000	才能夠把那個結果算出來
1633000	1635000	所以通常
1635000	1637000	我們要算AI的時候
1637000	1639000	就會送到資料中心
1639000	1641000	給快的Bank很多的記憶體
1641000	1643000	但是這樣子的話
1643000	1645000	譬如說我在開
1645000	1647000	一個特斯拉自動駕駛的汽車
1647000	1649000	那特斯拉
1649000	1651000	它前面很多鏡頭
1651000	1653000	炸到入塊
1653000	1655000	譬如說前面剛好一隻狗
1655000	1657000	那我這個鏡頭炸到這個狗了
1657000	1659000	那我怎麼知道
1659000	1661000	這個東西是狗呢
1661000	1663000	它就要把這個照片這個影片
1663000	1665000	上回傳到
1665000	1667000	特斯拉總公司
1667000	1669000	那特斯拉總公司的AI
1669000	1671000	他去判斷說
1671000	1673000	這個影像是什麼
1673000	1675000	這個是狗是活的東西
1675000	1677000	這個車子要避開給它撞到它
1677000	1679000	這個指令要從特斯拉總公司
1679000	1681000	傳回到你這輛車子
1681000	1683000	那當然
1683000	1685000	網路很暢通的時候這個很快
1685000	1687000	幾個微秒
1687000	1689000	就可以來回這個不是問題
1689000	1691000	但是如果你網路中斷的話
1691000	1693000	或是網路慢的話
1693000	1695000	那怎麼辦可能來不及了
1695000	1697000	所以所謂banning計算就是說
1697000	1699000	我這次看到這樣
1699000	1701000	這個狗的照片之後
1701000	1703000	在我車子就可以自行的判斷說
1703000	1705000	它就是一條狗
1705000	1707000	一個活的狗我要避開它
1707000	1709000	不用傳到特斯拉的公司
1709000	1711000	去算一算才傳回來
1711000	1713000	這是banning計算
1713000	1715000	那當然你要banning計算就是說
1715000	1717000	我特斯拉公司本身的什麼
1717000	1719000	汽車裡面本身的
1719000	1721000	CPU就要很快
1721000	1723000	夠快才能夠
1723000	1725000	即時的算出這些東西
1725000	1727000	就是banning計算
1727000	1729000	就是讓
1729000	1731000	在接近數據的地方
1731000	1733000	來處理數據
1733000	1735000	就是數據不用傳到平端
1735000	1737000	再傳回來
1737000	1739000	就是要banning計算
1739000	1741000	所以它
1741000	1743000	專用晶片的吸球
1743000	1745000	晶片的特殊設計
1745000	1747000	為我這個電用來設計
1747000	1749000	它主要的要求
1749000	1751000	就是速度要夠快
1751000	1753000	那整個
1753000	1755000	這個產業
1755000	1757000	資料才是重要的
1757000	1759000	我們講說你要訓練AI給它資料
1759000	1761000	什麼東西都看資料
1761000	1763000	那我們可以看這個圖
1763000	1765000	就是未來
1765000	1767000	這邊很多物聯網的終端
1767000	1769000	叫internet
1769000	1771000	物聯網的終端
1771000	1773000	這些不管是
1773000	1775000	溫度計或是什麼什麼
1775000	1777000	攝影鏡頭或是聲音等等
1777000	1779000	都是收集到的資料
1779000	1781000	這些資料本來就是
1781000	1783000	要透過網路送到平端
1783000	1785000	去存起來
1785000	1787000	去存起來之後
1789000	1791000	就是在這邊
1791000	1793000	人際界面就是
1793000	1795000	我們的手機或是我們的電腦
1795000	1797000	這個綠色
1797000	1799000	這一條
1799000	1801000	黃色的線
1801000	1803000	就是透過
1803000	1805000	手機、人際界面
1805000	1807000	來這邊
1807000	1809000	要資料
1809000	1811000	那這邊收到的資料將講
1811000	1813000	透過黑色的線傳到平端
1813000	1815000	傳到平端之後
1815000	1817000	它可以去分析
1817000	1819000	這個結果可以傳回我們人際界面
1819000	1821000	那人際界面目前的幾種
1821000	1823000	一種是
1823000	1825000	四川、英國
1825000	1827000	一種是你蘋果手機的
1827000	1829000	iOS
1829000	1831000	一種是你安卓手機
1831000	1833000	安卓系統的Droid
1833000	1835000	還有一種是什麼
1835000	1837000	Linux
1837000	1839000	就是
1839000	1841000	免費的開源
1841000	1843000	作業系統
1843000	1845000	那傳到
1845000	1847000	平端之後
1847000	1849000	大量的資料
1849000	1851000	所謂的大數據
1851000	1853000	跟它的分析
1853000	1855000	大數據完之後
1855000	1857000	有了大數據
1857000	1859000	我們就可以有AI
1859000	1861000	利用這個大數據來訓練
1861000	1863000	這是很多的
1863000	1865000	應用程式
1865000	1867000	AI的很多應用程式
1867000	1869000	他剛剛講
1869000	1871000	編演計算
1871000	1873000	資料你要傳到這邊
1873000	1875000	然後AI算一算
1875000	1877000	再把分析的結果
1877000	1879000	傳回來
1879000	1881000	但是我們講說
1881000	1883000	這速度可能不夠快
1883000	1885000	因為你要傳到這邊
1885000	1887000	算一算再傳回來
1887000	1889000	所以我們希望
1889000	1891000	所謂的AI
1891000	1893000	當我這些設備收集到資料之後
1893000	1895000	我在這邊就有
1895000	1897000	一個手機
1897000	1899000	可以來算這些
1899000	1901000	應用程式
1901000	1903000	就不用把資料
1903000	1905000	送到平端
1905000	1907000	再把結果送回來
1907000	1909000	就是整個的
1909000	1911000	資料的flow
1911000	1913000	整個流程
1913000	1915000	現在整個網路或是整個應用
1915000	1917000	大概都是像這個樣子
1917000	1919000	那還有
1919000	1921000	未來的所謂
1921000	1923000	computing量子計算
1923000	1925000	或是mule computing
1925000	1927000	神經跟人腦
1927000	1929000	一樣的這個神經的計算
1929000	1931000	這個量子計算
1931000	1933000	跟mule computing
1933000	1935000	當然都還在研發當中
1935000	1937000	但是只要一旦可以
1937000	1939000	量產或是
1939000	1941000	可以商品化的話
1941000	1943000	那麼對現在很多的
1943000	1945000	資料
1945000	1947000	的處理能力會變得很快
1947000	1949000	譬如說我們的密碼
1949000	1951000	本來密碼寫
1951000	1953000	是說你猜不到我的密碼
1953000	1955000	未來這種量子
1955000	1957000	電腦它就要很快的
1957000	1959000	算出你的密碼
1959000	1961000	再來就是先進的
1961000	1963000	封裝的技術
1963000	1965000	就是把IC給它
1965000	1967000	立體化等等
1967000	1969000	讓它的密度
1969000	1971000	更高然後體積
1971000	1973000	更小
1975000	1977000	這些都是半導體技術的進步
1977000	1979000	其中一個重要的
1979000	1981000	為什麼台TM可以一直領先
1981000	1983000	因為
1983000	1985000	現在要做一個半導集產
1985000	1987000	你的成本跟資本
1987000	1989000	一定要很多錢
1991000	1993000	譬如說你要蓋一個半導集產
1993000	1995000	然後要去買那些設備
1995000	1997000	剛剛講那個ASML
1997000	1999000	那一台
1999000	2001000	光科技
2001000	2003000	就是用紫外光
2003000	2005000	把整個晶片的設計
2005000	2007000	給它照到
2007000	2009000	晶片上那種機器
2009000	2011000	一台就好幾億美金
2011000	2013000	好幾億美金
2013000	2015000	所以你要蓋一個半導集產
2015000	2017000	你要做這個半導集產成本
2017000	2019000	很多
2019000	2023000	各位看台TM2023年的資本支出多少
