start	end	text
330000	336000	我非常榮幸邀請到我一位非常優秀的學長
336000	338000	我們盧一光董事長
338000	341000	然後我要告訴大家一件事情
341000	346000	而這件事情其實跟我的公台有非常非常大的邊緣
347000	350000	董事長他在19歲的時候
350000	351000	在大同大學
351000	353000	他在餐廳落地
353000	358000	他在幫老師們整理這些辦公室
358000	359000	而這個東西
359000	360000	如果回想一下
360000	361000	在座的各位同學們
361000	364000	你們是不是有在東海大學一樣
364000	366000	做過這個勞作教育
366000	369000	這東西其實是一個非常深的基礎
369000	370000	然後呢
370000	371000	這個我們的董事長
371000	376000	他其實他這個出生在一個比小康家庭
376000	378000	還更小康的一個家庭
378000	381000	然後母親這個養豬來給母家用
381000	382000	然後呢
382000	384000	父親是一個卡車司機
384000	385000	可是一個很大的重點
385000	388000	他告訴他的子女子女們呢
388000	389000	一定要用功
389000	390000	一定要念書
390000	391000	一定要學習
391000	394000	念書的一個重要的重要性
394000	395000	所以說呢
395000	396000	還是那一句
396000	399000	這個老話能求自自求
399000	401000	從不到的時候開始的
401000	406000	這個董事長他累積了非常多的這個用心跟經驗呢
406000	409000	在他往後的這個質押領域上面
410000	411000	我們都知道
411000	414000	這個我們的董事長
414000	418000	他是東北信心園的這個董事
418000	419000	董事長
419000	422000	他在這樣子的質押當中
422000	425000	他主導了十七多起的這個訂購案
425000	426000	所以說呢
426000	429000	我們業界送的董事長是訂購到
429000	431000	可是我覺得這個還不夠厲害
431000	432000	因為呢
432000	434000	他每一個的訂購案呢
434000	436000	都是在牛本乾婚
436000	439000	每次在做這個救援打擊手的時候呢
439000	444000	他都把一家這個這個一般的公司呢
444000	446000	整個讓他翻轉
446000	449000	整個讓他整個這個重新活起來
449000	450000	然後呢
450000	451000	慢慢慢慢進去
451000	455000	就像他這次在這個這個東北信心的這家公司呢
455000	457000	從一家小公司
457000	460000	經過了這個董事長的努力之後
460000	463000	橫跨台中美智工
463000	468000	成為全球第三大的這個半導體的戲劇園場
468000	470000	這個是非常非常的厲害
470000	472000	然後除了這個董事長
472000	473000	他在這個業界呢
473000	475000	有非常深的志力之外
475000	477000	他在學界裡
477000	479000	也有非常多的貢獻
479000	481000	他除了是大同大學
481000	483000	也是中東大學的博士
483000	484000	同時呢
484000	487000	他也是我們這個這個公益區的辨識
487000	489000	所以他在這個產業界呢
489000	490000	非常非常的資深
490000	493000	資深也同樣的經歷過
493000	498000	也競爭過我們臺灣的電子公英的整個興衰
498000	499000	同時呢
499000	505000	他也整個看透了我們臺灣半導體的整個世代史
505000	508000	這一點呢其實是非常非常的這個
508000	510000	值得我們來驕傲的
510000	514000	那這一次董事長特別花時間來跟各位去
514000	515000	說明一個議題
515000	516000	什麼樣的議題
516000	518000	就是第三類半導體
518000	520000	我第一次看到這個題目的時候呢
520000	522000	我也不是很清楚
522000	526000	那各位同學從我們這一學期開始一直到現在
526000	528000	都在瞭解這個半導體的生態
528000	532000	也從來沒有跟大家講什麼叫做第三類半導體
532000	537000	這個文化了這個人員航太航空
537000	538000	戰彩國王
538000	539000	還有整個電動車
539000	543000	都在這個我們董事長的這個產業鏈裡面呢
543000	544000	我要告訴大家
544000	546000	今天的這一堂課
546000	548000	絕對絕對值得收到
548000	551000	也絕對絕對值得讓各位
551000	554000	絕對值得收到非常多的這些知識
554000	558000	那現在呢就用我們最熱烈的掌聲
558000	565000	來歡迎我們這裡的公英的電視
565000	568000	還有東北市的董事長
568000	571000	我們的這個吳迪光博士
571000	572000	歡迎
575000	576000	謝謝大家
576000	577000	謝謝
580000	582000	好謝謝我們李國文
582000	584000	謝謝那個林運長
584000	588000	還有很多東海的B&B學長
588000	592000	那個還有那個優秀的同學們
592000	594000	大家午安大家好
594000	595000	好
595000	596000	那個
596000	597000	好
597000	599000	我很高興邀到東海大學來
599000	601000	因為東海大學實在是很漂亮
601000	603000	大概十年前吧
603000	605000	所以我大概有六年時間
605000	609000	是在我們東海大學那個商學院
609000	611000	會計
611000	613000	會計系這邊
613000	616000	與那個那個會計系這邊
616000	618000	許願的系主任這邊
618000	619000	跟B&B的學生
619000	622000	所以大概上了六年左右的課
622000	625000	那三年前我做過研究派
625000	626000	好
626000	627000	好
627000	630000	那三年前我做我年紀派
630000	631000	好
631000	633000	大概三年前
633000	635000	然後我跟系主任說
635000	636000	我年紀太大了
636000	638000	所以容我
638000	640000	我就是停掉了
640000	641000	交大
641000	644000	然後交大政大這些課程
644000	646000	包括是不是受到海大
646000	648000	然後還有到東海這邊
648000	649000	就停掉了這些課
649000	651000	只有在自己的訂購學院
651000	653000	以及要開一次
653000	656000	中華企業運輸建委會的那個
656000	657000	基金學院
657000	658000	還有在上課
658000	660000	其他我們停掉
660000	662000	那但是這一次
662000	664000	是因為我王啟源
664000	665000	王博士
665000	668000	也是我們建構協會的創會
668000	670000	那個創會理事長
670000	673000	那他也是那個主持
673000	675000	在這邊要做這個創新
675000	676000	創業這裡新的
676000	678000	新的那個講座
678000	679000	那然後呢
679000	680000	因為我
680000	682000	我在今年初的時候
682000	684000	有一個重要的演講
684000	685000	有一個重要的speaker
685000	687000	就是有事不能來
687000	690000	那我就趕快請教王啟源王博士
690000	691000	說務必啊
691000	693000	你是在私募基金的專家
693000	695000	剛好有你來介紹私募基金
695000	698000	對於企業的成長的幫助
698000	699000	所以請他來
699000	701000	他一不容辭就來
701000	702000	結果一來講完的時候
702000	703000	他告訴我
703000	705000	那你欠我一半課
705000	706000	好
706000	707000	這次今天保證你可以
707000	708000	給我一半課
708000	710000	我說我已經很久沒去了
711000	712000	好
712000	714000	那我很高興再回到這邊
714000	716000	不過我前陣子就有說
716000	718000	也有今天這一個
718000	720000	報訪聽這麼漂亮
720000	721000	然後
721000	722000	或是在那個
722000	724000	在開機系那邊
724000	725000	那在
725000	727000	我想今天喔
727000	729000	那個王啟源王博士
729000	731000	王博士
731000	733000	他要我回講課
733000	735000	是可以做我過去的專長
735000	737000	在半導體事業上
737000	738000	以及啊
738000	740000	在半導體未來發展
740000	742000	化鴻物半導體
742000	743000	第三類半導體
743000	745000	他要我以這個熟悉的語域
745000	748000	來跟那個同學們介紹
748000	750000	那這裡
750000	752000	這裡同學要設立
752000	755000	那個是公看商都有
755000	758000	有寫工程的嗎
758000	760000	有也有工程的是不是
760000	761000	公看商都有
761000	762000	有電機
762000	763000	喔有電機的
763000	764000	所以我在這裡啊
764000	767000	因為我本身是大鴻電機系
767000	770000	那剛才有提到就是說
770000	771000	那
771000	772000	然後
772000	774000	原來是在美商合作
774000	775000	以及公司提案
775000	776000	做Ic的工裝
776000	777000	七年半
777000	781000	然後在1980年進光寶
781000	783000	是第一家電子公司
783000	784000	做演藝的
784000	786000	在台灣光寶
786000	787000	所以在光寶集團
787000	789000	服務了27年
789000	792000	到2007年退休
792000	794000	所以從光寶到氣力
794000	796000	然後從電源供應器
796000	797000	到氣候
797000	799000	然後到半寶體系列
799000	800000	都帶過
800000	801000	然後那個
801000	804000	2007年的時候是
804000	806000	2007年的時候
806000	808000	是那個多蘭科技的總經理
808000	809000	做半寶體系列
809000	811000	多蘭科技總經理退下來
811000	813000	那但是2007年
813000	814000	幾乎49歲
814000	817000	那時他還接中典金的董事長
817000	820000	所以又帶著中典金13年
820000	821000	所以就到中典金
821000	824000	到2017年1月46年
824000	827000	然後到2020年退休
827000	829000	所以到2019年
829000	830000	把46億
830000	834000	從2006年的49億
834000	838000	再做到2019年的600億
838000	840000	那當然去年
840000	843000	中美是已經做到818億
843000	845000	那這過程中
845000	847000	因為是公司案遞動完
847000	850000	所以我就部分面也介紹到
850000	851000	然後另外呢
851000	854000	本是13998年設立同城科技
854000	857000	那是專門做那個
857000	859000	做工藝連接
859000	861000	做在那個
861000	862000	南遊車裡面的
862000	865000	交流發電機裡面的整流器
865000	866000	那現在又做到
866000	869000	流電汽車上面的氣動器
869000	872000	48分那個
872000	875000	金屬氧化木電機MOSFET
875000	877000	那接著後面最重要的是
877000	880000	電動車上面的這個氣動器
880000	882000	就是我們稱為
882000	883000	ICTP-9
883000	885000	C1C5-9
885000	887000	那今天大概會稍微介紹一下
887000	888000	好
888000	890000	所以前面勾引聽的時候
890000	893000	會滿就是說
893000	895000	就是一般接等的知識
895000	896000	讓你知道半導體
896000	898000	所以當你談到半導體的時候
898000	901000	比較容易認識半導體
901000	904000	所以就很簡單的地方開始
904000	905000	那我是說
905000	906000	我在觀光機關
906000	909000	然後在中典金13年
909000	912000	然後接著2020年6月的時候
912000	914000	在中典新金的口罩退下來
914000	916000	那交給專業經理人
916000	918000	可是2021年
918000	920000	因為大同公司有需要幫忙
920000	922000	所以2021年的
922000	924000	把2020年的12月
924000	926000	又接大同公司的資本
926000	927000	做了一年
927000	930000	把2021年的12月又是上報
930000	932000	就是真正的一年
932000	934000	那2022年
934000	935000	又把我創立的公司
935000	937000	有機會交給專業經理人
937000	938000	所以我也退下來
938000	941000	所以現在是中典金的農曆董事長
941000	944000	那是農程科技的創辦人間
944000	945000	農曆董事長
945000	947000	那是現在是
947000	950000	那個光華科技的農曆董事
950000	953000	那我是單行經營的董事
953000	956000	所以大概也這裡是過去的經歷
956000	958000	那當然剛才有介紹
958000	959000	就是啊
959000	962000	那在2016年的時候
962000	964000	得到交通大學
964000	965000	他以為我是教大學
965000	967000	因為我工作規則性
967000	968000	所以交通大學啊
968000	971000	在2016年的時候
971000	973000	頒給我一個那個
973000	977000	就是頒給我農藝博士
977000	980000	交通大學工學農藝博士
980000	981000	民藝博士
981000	983000	那2017年的話
983000	986000	再得到中研院的院士
986000	988000	那2019年的時候
988000	992000	再得到大同大學的那個民藝博士
992000	994000	這個是在工作上
994000	995000	但是各位想
995000	998000	不是我們研究學得很好
998000	1001000	也不是我們辦到就懂得什麼
1001000	1002000	我要告訴各位
1002000	1005000	是因為我們人緣很好
1005000	1006000	所以各位啊
1006000	1007000	在做事或做什麼事
1007000	1008000	你要記得啊
1008000	1010000	現在在座的同學
1010000	1013000	或者你在以後在公司的同事
1013000	1014000	那以及啊
1014000	1016000	在其他的那個同業
1016000	1018000	大家中間都有非常多
1018000	1019000	可以合作
1019000	1021000	互相幫忙的地方
1021000	1022000	所以呢
1022000	1023000	我說的也很好
1023000	1025000	是因為我在新竹上班了四幾年
1025000	1027000	人家以為新竹上班
1027000	1029000	大部分都是交通大學畢業
1029000	1030000	所以呢
1030000	1033000	那個交大電機系的
1033000	1035000	系友隊的會長副會長
1035000	1038000	就推薦我參選那個交通
1038000	1040000	交通大學的民藝博士
1040000	1041000	被推薦
1041000	1043000	你要知道推薦的時候啊
1043000	1044000	學校裡面啊
1044000	1047000	通常要有三分之二的那個
1047000	1048000	可能院長
1048000	1049000	或者學校的事
1049000	1051000	我不知道哪些
1051000	1052000	但是呢
1052000	1053000	對於交大來講的話
1053000	1056000	還有各研究中心的那個主任
1056000	1057000	然後院長
1057000	1061000	然後參要三分之二多數的通過
1061000	1062000	才會通過
1062000	1064000	所以這個時候啊
1064000	1066000	我知道在法師的樣子
1066000	1067000	那到公園業的時候
1067000	1070000	因為後來我也是公園業院士的
1070000	1072000	目前也是院士的評審委員
1072000	1075000	所以我也知道公園業院一樣
1075000	1077000	然後它中間每一年啊
1077000	1078000	大概有11位
1078000	1081000	然後主持的是明信義原來的
1081000	1083000	行政院院長
1083000	1085000	然後管理是法師
1085000	1088000	明信義理理理委長
1088000	1091000	然後擔任這裡的公園業的這個
1091000	1093000	顯華院士的顯華的造型
1093000	1096000	然後一樣還有過期的院士
1096000	1098000	跟公園業的董事長
1098000	1102000	然後以及這些在政府經濟部的
1102000	1103000	經濟部部長
1103000	1107000	或是那個科技部門的主持人
1107000	1109000	也是12位
1109000	1110000	這12位裡面啊
1110000	1112000	每年推薦一下的朋友
1112000	1114000	或算是為企業家或者教授
1114000	1116000	或者國立圖外的這些教授
1116000	1119000	然後中間還有免許這個院士
1119000	1122000	一樣要從12位裡面有8位
1122000	1124000	三分之二的通過
1124000	1126000	所以這幾個的通過
1126000	1127000	事實上是
1127000	1129000	除了你在業界人家知道的你不怪
1129000	1132000	那當然要知道說你對一切的貢獻
1132000	1134000	不過縱使這樣的時候
1134000	1135000	那個
1135000	1137000	你還是人也應該要不錯吧
1137000	1138000	因為人家更適合你
1138000	1139000	起碼人家更適合你
1139000	1141000	接著你這個人還不錯
1141000	1144000	所以我說人也非常重要
1144000	1147000	那我大概可以介紹
1147000	1149000	這一個半毛體醫程的時候
1149000	1152000	也讓各位慢慢的回顧
1152000	1153000	好
1153000	1154000	好
1162000	1163000	好
1163000	1165000	在這裡就跳過去了
1165000	1166000	好
1166000	1168000	今天所介紹的主題啊
1168000	1171000	就是指那個半毛體
1171000	1173000	今年產業跟一三年半毛體
1173000	1175000	所以今天可以
1175000	1176000	好
1178000	1179000	好
1179000	1180000	好
1180000	1181000	好
1181000	1182000	好
1182000	1183000	好
1183000	1184000	好
1184000	1185000	好
1185000	1186000	好
1186000	1187000	好
1187000	1188000	好
1188000	1189000	好
1189000	1190000	好
1190000	1191000	好
1191000	1192000	好
1192000	1193000	好
1193000	1194000	好
1194000	1195000	好
1195000	1196000	好
1196000	1197000	好
1197000	1198000	好
1198000	1199000	好
1199000	1200000	好
1200000	1201000	好
1201000	1202000	好
1202000	1203000	好
1203000	1204000	好
1204000	1205000	好
1205000	1206000	好
1206000	1207000	好
1207000	1208000	好
1208000	1209000	好
1209000	1210000	好
1210000	1211000	好
1211000	1212000	好
1212000	1213000	好
1213000	1214000	好
1214000	1215000	好
1215000	1216000	好
1216000	1217000	在這裡
1217000	1218000	我說今天啊
1218000	1220000	跟各位介紹的主題
1220000	1222000	跟介紹的主題
1222000	1224000	今天跟介紹的主題
1224000	1226000	就是讓各位認識半毛體的產業
1226000	1227000	那另外呢就是
1227000	1228000	整個
1228000	1230000	半毛體產業的發展
1230000	1231000	以及台灣
1231000	1234340	艾斯工業整個成長的情形
1234340	1237380	跟現在全球半導體產業的狀況
1237380	1240840	那第二個主題會在法輪功半導體上面
1240840	1242600	那法輪功半導體上面
1242600	1245000	那我這裡主要會介紹到
1245000	1246940	從前年幾年製造
1246940	1249340	中美經營跟環球經營
1249340	1252240	參與這個法輪功的研究
1252240	1253640	開發跟製造
1253640	1255640	然後到最後的出來頭
1255640	1258900	平成科技怎麼樣利用這個
1258900	1260900	法輪功半導體用在變動車
1260900	1262900	用到充電樁上
1262900	1266940	這是我今天會涵蓋的介紹的部分
1266940	1267940	好
1267940	1272240	那個首先讓各位認識這個半導體產業
1272240	1276040	那半導體涵蓋這個從那個
1276040	1279140	多細筋的材料從細商裡面
1279140	1282540	然後提煉出多細筋玻璃
1282540	1285240	那這個玻璃要做到半導體上面
1285240	1287740	可以長筋放拉出來的這個
1287740	1290180	那個細的那個蠢度
1290180	1292180	要到達11個9
1292180	1295180	99點後面這個9
1295180	1298180	99.999
1298180	1300580	11個9到13個9
1300580	1302580	這麼樣的蠢度的細
1302580	1305580	然後才能開始去拉半導體
1305580	1308780	所以這個是從大臂裡面的細
1308780	1311580	然後經過了髮學的處理
1311580	1312580	然後這個
1312580	1316580	然後我們可以提存到這麼高的蠢度的細
1316580	1319420	然後才能變為這個長筋的原料
1319420	1322420	那這個長筋啊從長筋乳裡面
1322420	1323420	所以這個長
1323420	1326420	剛才這個細的原料在長筋乳裡面
1326420	1328220	所以細筋源
1328220	1329420	環球筋源
1329420	1330420	就是中原筋
1330420	1331420	前身
1331420	1333420	前面是做細筋源
1333420	1335420	後來國立拍攝的大陸女公子
1335420	1336920	叫環球筋源
1336920	1338220	做這個細筋源
1338220	1342220	細筋就是從剛才多細筋的材料裡面
1342220	1344820	在高溫真空湖裡面
1344820	1347360	到1250度的高溫
1347360	1348660	然後有那個
1348660	1350360	有那個精種
1350360	1352160	把它這樣有各種
1352160	1353660	然後精種這樣慢慢
1353660	1354660	把那個
1354660	1356460	玻璃很濃濃以後
1356460	1359160	這個精種慢慢把它拉起來
1359160	1361560	把這個精棒整個拉出來
1361560	1362260	可能有
1362260	1364060	剛才有三孫的精棒
1364060	1365660	有六孫有八孫
1365660	1367460	再慢慢拉起來
1367460	1369660	那拉出這裡有一個精棒
1369660	1371660	這個精棒拉出來以後
1371660	1373860	細筋源拉出來的精棒
1373900	1375600	它還要經過
1375600	1378060	那個鑽石線的切割
1378060	1379300	單路瘦
1379300	1380660	然後就是
1380660	1382340	那個線很厚的指尖
1382340	1383060	然後這個
1383060	1384860	這個材料慢慢提升
1384860	1385960	就把
1385960	1387500	下肢一分之一
1387500	1389460	精棒如果是20公分
1389460	1391640	然後一次把20公分就切
1391640	1392400	就切好
1392400	1393900	切成一片一片一片
1393900	1394900	這是單路瘦
1394900	1396260	快速的這樣
1396260	1397700	用那個
1397700	1400600	鑽石線把它切割完畢
1400600	1402660	然後切出來的一片一片
1402660	1405140	然後你還要研磨
1405140	1406500	還要polish
1406500	1407500	要研磨
1407500	1410740	然後還要做過
1410740	1412040	做過拋光
1412040	1413560	有細的研磨
1413560	1415260	然後設置在
1415260	1417740	在包壓工藝上面的時候
1417740	1419340	還要長APE
1419340	1419700	這個
1419700	1421060	這整個的過程
1421060	1422600	長APE就是
1422600	1424200	長那個眼睛
1424200	1427340	眼睛就在細的上面再長細
1427340	1429560	是等於用幀度上去
1429560	1431260	所以更細的結構
1431260	1432340	很多人
1432340	1436420	以後的電子零件是構建在最上面的玻璃上
1436420	1438020	所以這整個的工藝
1438020	1442380	從長金到金柱到切割研磨拋光
1442380	1444020	做到累積
1444020	1446320	這裡面就叫細晶圓
1446320	1449780	這就是現在研磨晶圓所做的工作
1449780	1451440	然後第二步的話
1451440	1452540	這個晶片
1452540	1455520	我再把這個晶片賣給台積電
1455520	1457380	給世界先進
1457380	1460120	給原電或是給英特爾給美光
1460160	1462920	這個晶圓加工廠
1462920	1464660	那也有
1464660	1465960	我稱IDM廠
1465960	1468400	就是它所有的從
1468400	1472600	IC設計到晶圓加工到工裝工作
1472600	1474360	這個叫做IDM廠
1474360	1478160	那如果是像台積電、原電、世界先進
1478160	1480400	它叫晶圓加工廠
1480400	1482820	所以它只做晶圓加工
1482820	1486460	它並沒有做到最多的層次的device
1486460	1490660	所以像台灣就是在晶圓加工裡面
1490660	1492760	台積電一家就這樣的群體
1492760	1494660	55%
1494660	1495800	16%
1495800	1497800	那你還有世界先進
1497800	1499100	還有原電這樣
1499100	1501760	所以台灣佔全球的晶圓加工
1501760	1504260	就超過70%
1504260	1507000	那這個所以第二段叫晶圓加工
1507000	1508760	那有晶圓加工
1508760	1510700	那很多的
1510700	1513400	所以我們要把這個
1513400	1515160	在晶圓加工廠工作
1515160	1519000	前面要有IC設計公司
1519000	1522600	所以那邊也被介紹到IC設計公司
1522600	1526700	設計整個的電子結構、電子線路
1526700	1529960	然後晶圓加工廠才能稍微碰到
1529960	1535660	然後產生在這個晶片上面
1535660	1538600	那所以那出來以後的這個
1538600	1540760	晶圓加工出來以後的晶片
1540760	1542600	你還要有像細品
1542600	1544060	還要有碳液光
1544060	1545460	這種的廠商
1545460	1548400	他會去再做那個
1548400	1551100	把這個晶片一個一個
1551100	1553760	其他也會再做焊線
1553760	1555800	Dial Touch、Wirehobby
1555800	1557400	就是要做負機電
1557400	1558860	還要做焊線
1558860	1561500	那當然現在新的工裝的方式
1561500	1563260	已經不用接線了
1563260	1565260	還有其他的負金
1565260	1568760	就是用其他的那個掌機的方式
1568760	1571060	更快像現在Homework的工裝
1571060	1572360	已經不再接線了
1572360	1574060	因為線太多了
1574060	1576660	所以這些都叫工裝測試
1576660	1579860	然後包括半導體的那個設備
1579860	1582860	然後還有後面有看到一個什麼
1582860	1584360	IP、EA
1584360	1588560	這個是指一些那個
1588560	1590360	屬於IC設計的
1590360	1593060	你要用它的輔助軟體
1593060	1594660	或者是設計這些
1594660	1596060	在IC設計的時候
1596060	1599560	便於你從IC設計這樣的工具
1599560	1600960	設計的工具
1600960	1602260	所以這些產業
1602260	1604160	整個這樣的產業下來
1604160	1607260	你從7年加工IC設計
1607260	1609760	IC工裝測試到半導體
1609760	1610960	這樣一路上來
1610960	1613360	這個就是半導體產業
1613360	1615460	那這裡各位可以看到
1615460	1617360	在已經提到的這個產業裡面
1617360	1619260	我提到美國
1619260	1621160	是其實每半都有做
1621160	1624160	但是美國做的最強的地方
1624160	1626060	是在IC設計
1626060	1628560	所以我們雖然沒有辦法用IC設計
1628560	1630960	也是全球電台第一次遇到
1630960	1634160	但是IC設計的大公司
1634160	1636260	像美國的Npedia
1636260	1638360	美國的Corecom
1638360	1639860	美國的Ocom
1639860	1641760	通訊上面的
1641760	1645960	電腦上面的Corecom
1645960	1649060	或者通訊上面的Ocom
1649060	1650360	還有Intel
1650360	1653460	這些都是擁有自己IC設計的能力
1653460	1655160	哪怕現在Apple
1655160	1657860	或者是這些Apple
1657860	1660060	這些大的電腦公司
1660060	1661560	也有IC設計的能力
1661560	1664160	所以整個全球IC設計的產業
1664160	1666860	又是在美國
1666860	1669660	那另外美國是半導體設備
1669660	1671060	不管像AcquireMaterial
1671060	1672260	後面會介紹
1672260	1673860	AcquireMaterial
1673860	1675860	或者是那個
1675860	1679060	就是其他的設備
1679060	1681060	半導體設備製造廠商
1681060	1683860	是都集中在美國
1683860	1685460	荷蘭跟日本
1685460	1687060	所以這裡有提到
1687060	1690460	美國是在IC設計跟半導體設備上
1690460	1694260	以及在前面IC設計的設計公司
1694260	1697860	公司上面的專業廠商很多
1697860	1699260	這是美國強的地方
1699260	1702660	那台灣強的地方是在台積電聯電
1702660	1704260	做經驗加工的部分
1704260	1705860	還有夜光系列
1705860	1706860	一層
1706860	1709360	就是一層半導體
1709360	1712160	這些做封裝設施的地方
1712160	1713860	那在中國的話
1713860	1715960	事實上它是後面跟上來
1715960	1718260	所以慢慢不管在封裝設施
1718260	1720960	經驗加工它都有
1720960	1724560	IC設計經驗加工跟封裝都有
1724560	1726960	都有它的試站力
1726960	1727960	好
1727960	1729960	那然後這裡是知道說
1729960	1734160	從半導體產業涵蓋的業有那麼多
1734160	1735060	那接著呢
1735060	1736560	用產體碟
1736560	1738160	在半導體的產體碟
1738160	1739860	運用方面的話
1739860	1741360	那麼首先大概是
1741360	1742560	不管是用手機
1742560	1744660	或者是貓咕咕或PC
1744660	1747860	你要用到很大的記憶體
1747860	1749060	那記憶體的量
1749060	1750460	現在大家都
1750460	1752660	都各位要用手機
1752660	1753560	這些量
1753560	1755360	都不是什麼64
1755360	1755960	或者是100
1755960	1757560	或是8GB
1757560	1758660	甚至用到200
1758660	1759360	或是16多少
1759360	1760960	你用了非常大
1760960	1763160	多的那個記憶體
1763160	1764760	所以記憶體最強的國家
1764760	1767360	當然是韓國的三星
1767360	1769560	跟韓國的Hinix
1769560	1770960	所以這次記憶體
1770960	1772460	所以你做的IC
1772460	1774360	有很大的量是記憶體
1774360	1775060	另外呢
1775060	1777360	像台積電的機械加工裡面
1777360	1778960	做出來要給汽車用
1778960	1780060	要給工業用
1780060	1781260	要給腦部的
1781260	1782260	PC
1782260	1783660	或者各方面用的
1783660	1786660	這些裡面有很多的是邏輯IC
1786660	1788660	除了記憶體以外
1788660	1790360	另外所有的操作
1790360	1791760	不管是做
1791760	1794160	做那個中央處理機
1794160	1795660	或者通訊IC
1795660	1798460	這些都是屬於邏輯線路
1798460	1800360	所以這是邏輯IC
1800360	1801360	那另外的話
1801360	1803260	裡面還有感測文件
1803260	1804260	Sensor
1804260	1806160	像面積一些感測
1806160	1806960	溫度
1806960	1808060	壓力
1808060	1809360	這樣的距離
1809360	1810660	這樣的感測器
1810660	1812460	這些感知零件
1812460	1813760	包括MVD這些
1813760	1816260	都算是在感測的零件裡面
1816260	1818160	MVD發光的零件
1818160	1819260	那後面的話
1819260	1820660	工業零件
1820660	1822160	這個都是
1822160	1824360	高壓
1824360	1825760	這裡大部分的都是
1825760	1826960	像電晶體
1826960	1828560	或者ICPT
1828560	1830560	金屬壓泡沫電晶體
1830560	1831960	類比IC
1831960	1833860	用到高壓閃電
1833860	1835660	或者是這些
1835660	1837460	我們稱為工業零件
1837460	1838960	所以以特性來講
1838960	1840460	它有記憶體
1840460	1841860	有邏輯IC
1841860	1843360	然後有感測器
1843360	1845760	那另外的有工業零件
1845760	1847660	所以這個是
1847660	1848760	適當各位
1848760	1851560	我們的瞭解這個產業
1851560	1852960	接著下面
1852960	1854260	大家可能
1854260	1856460	這很容易讓各位瞭解
1856460	1857060	就是說
1857060	1858560	新金岩的尺寸
1858560	1859860	從最早期
1859860	1861360	有三
1861360	1862760	金柱的
1862760	1864960	那個晶片的尺寸
1864960	1867760	只有3英呎
1867760	1869060	那這是最早
1869060	1870160	有2.5英呎
