start	end	text
1710000	1715000	那
1715000	1720000	那
1720000	1725000	那
1725000	1730000	那
1730000	1735000	那
1735000	1740000	那
1740000	1745000	那
1745000	1750000	那
1750000	1755000	那
1755000	1760000	那
1760000	1765000	那
1765000	1770000	那
1770000	1775000	那
1775000	1780000	那
1780000	1785000	那
1785000	1790000	那
1790000	1795000	那
1795000	1800000	那
1800000	1805000	那
1805000	1810000	那
1810000	1815000	那
1815000	1820000	那
1820000	1825000	那
1825000	1830000	那
1830000	1835000	那
1835000	1840000	那
1840000	1845000	那
1845000	1850000	那
1850000	1855000	那
1855000	1860000	那
1860000	1865000	那
1865000	1870000	那
1870000	1875000	那
1875000	1880000	那
1880000	1885000	那
1885000	1890000	那
1890000	1895000	那
1895000	1900000	那
1900000	1905000	那
1905000	1910000	那
1910000	1915000	那
1915000	1920000	那
1920000	1925000	那
1925000	1930000	那
1930000	1935000	那
1935000	1940000	那
1940000	1945000	那
1945000	1950000	那
1950000	1955000	那
1955000	1960000	那
1960000	1965000	那
1965000	1970000	那
1970000	1975000	那
1975000	1980000	那
1980000	1985000	那
1985000	1990000	那
1990000	1995000	那
1995000	2000000	那
2000000	2005000	那
2005000	2010000	那
2010000	2015000	那
2015000	2020000	那
2020000	2025000	那
2025000	2030000	那
2030000	2035000	那
2035000	2040000	那
2040000	2045000	那
2045000	2050000	那
2050000	2055000	那
2055000	2060000	那
2060000	2065000	那
2065000	2070000	那
2070000	2075000	那
2075000	2080000	那
2080000	2085000	那
2085000	2090000	那
2090000	2095000	那
2095000	2100000	那
2100000	2105000	那
2105000	2110000	那
2110000	2115000	那
2115000	2120000	那
2120000	2125000	那
2125000	2130000	那
2130000	2135000	那
2135000	2140000	那
2140000	2145000	那
2145000	2150000	那
2150000	2155000	那
2155000	2160000	那
2160000	2165000	那
2165000	2170000	那
2170000	2175000	那
2175000	2180000	那
2180000	2185000	那
2185000	2190000	那
2190000	2195000	那
2195000	2200000	那
2200000	2205000	那
2205000	2210000	那
2210000	2215000	那
2215000	2220000	那
2220000	2225000	那
2225000	2230000	那
2230000	2235000	那
2235000	2240000	那
2240000	2245000	那
2245000	2250000	那
2250000	2255000	那
2255000	2260000	那
2260000	2265000	那
2265000	2270000	那
2270000	2275000	那
2275000	2280000	那
2280000	2285000	那
2285000	2290000	那
2290000	2295000	那
2295000	2300000	那
2300000	2305000	那
2305000	2310000	那
2310000	2315000	那
2315000	2320000	那
2320000	2325000	那
2325000	2330000	那
2330000	2335000	那
2335000	2340000	那
2340000	2345000	那
2345000	2350000	那
2350000	2355000	那
2355000	2360000	那
2360000	2365000	那
2365000	2370000	那
2370000	2375000	那
2375000	2380000	那
2380000	2385000	那
2385000	2390000	那
2390000	2395000	那
2395000	2400000	那
2400000	2405000	那
2405000	2410000	那
2410000	2415000	那
2415000	2420000	那
2420000	2425000	那
2425000	2430000	那
2430000	2435000	那
2435000	2440000	那
2440000	2445000	那
2445000	2450000	那
2450000	2455000	那
2455000	2460000	那
2460000	2465000	那
2465000	2470000	那
2470000	2475000	那
2475000	2480000	那
2480000	2485000	那
2485000	2490000	那
2490000	2495000	那
2495000	2500000	那
2500000	2505000	那
2505000	2510000	那
2510000	2515000	那
2515000	2520000	那
2520000	2525000	那
2525000	2530000	那
2530000	2535000	那
2535000	2540000	那
2540000	2545000	那
2545000	2550000	那
2550000	2555000	那
2555000	2560000	那
2560000	2565000	那
2565000	2570000	那
2570000	2575000	那
2575000	2580000	那
2580000	2585000	那
2585000	2590000	那
2590000	2595000	那
2595000	2600000	那
2600000	2605000	那
2605000	2610000	那
2610000	2615000	那
2615000	2620000	那
2620000	2625000	那
2625000	2630000	那
2630000	2635000	那
2635000	2640000	那
2640000	2645000	那
2645000	2650000	那
2650000	2655000	那
2655000	2660000	那
2660000	2665000	那
2665000	2670000	那
2670000	2675000	那
2675000	2680000	那
2680000	2685000	那
2685000	2690000	那
2690000	2695000	那
2695000	2700000	那
2700000	2705000	那
2705000	2710000	那
2710000	2715000	那
2715000	2720000	那
2720000	2725000	那
2725000	2730000	那
2730000	2735000	那
2735000	2740000	那
2740000	2745000	那
2745000	2750000	那
2750000	2755000	那
2755000	2760000	那
2760000	2765000	那
2765000	2770000	那
2770000	2775000	那
2775000	2780000	那
2780000	2785000	那
2785000	2790000	那
2790000	2795000	那
2795000	2800000	那
2800000	2805000	那
2805000	2810000	那
2810000	2815000	那
2815000	2820000	那
2820000	2825000	那
2825000	2830000	那
2830000	2835000	那
2835000	2840000	那
2840000	2845000	那
2845000	2850000	那
2850000	2855000	那
2855000	2860000	那
2860000	2865000	那
2865000	2870000	那
2870000	2875000	那
2875000	2880000	那
2880000	2885000	那
2885000	2890000	那
2890000	2895000	那
2895000	2900000	那
2900000	2905000	那
2905000	2910000	那
2910000	2915000	那
2915000	2920000	那
2920000	2925000	那
2925000	2930000	那
2930000	2935000	那
2935000	2940000	那
2940000	2945000	那
2945000	2950000	那
2950000	2955000	那
2955000	2960000	那
2960000	2965000	那
2965000	2970000	那
2970000	2975000	那
2975000	2980000	那
2980000	2985000	那
2985000	2990000	那
2990000	2995000	那
2995000	3000000	那
3000000	3005000	那
3005000	3010000	那
3010000	3015000	那
3015000	3020000	那
3020000	3025000	那
3025000	3030000	那
3030000	3035000	那
3035000	3040000	那
3040000	3045000	那
3045000	3050000	那
3050000	3055000	那
3055000	3060000	那
3060000	3065000	那
3065000	3070000	那
3070000	3075000	那
3075000	3080000	那
3080000	3085000	那
3085000	3090000	那
3090000	3095000	那
3095000	3100000	那
3100000	3105000	那
3105000	3110000	那
3110000	3115000	那
3115000	3120000	那
3120000	3125000	那
3125000	3130000	那
3130000	3135000	那
3135000	3140000	那
3140000	3145000	那
3145000	3150000	那
3150000	3155000	那
3155000	3160000	那
3160000	3165000	那
3165000	3170000	那
3170000	3175000	那
3175000	3180000	那
3180000	3185000	那
3185000	3190000	那
3190000	3195000	那
3195000	3200000	那
3200000	3205000	那
3205000	3210000	那
3210000	3215000	那
3215000	3220000	那
3220000	3225000	那
3225000	3230000	那
3230000	3235000	那
3235000	3240000	那
3240000	3245000	那
3245000	3250000	那
3250000	3255000	那
3255000	3260000	那
3260000	3265000	那
3265000	3270000	那
3270000	3275000	那
3275000	3280000	那
3280000	3285000	那
3285000	3290000	那
3290000	3295000	那
3295000	3300000	那
3300000	3305000	那
3305000	3310000	那
3310000	3315000	那
3315000	3320000	那
3320000	3325000	那
3325000	3330000	那
3330000	3335000	那
3335000	3340000	那
3340000	3345000	那
3345000	3350000	那
3350000	3355000	那
3355000	3360000	那
3360000	3365000	那
3365000	3370000	那
3370000	3375000	那
3375000	3380000	那
3380000	3385000	那
3385000	3390000	那
3390000	3395000	那
3395000	3400000	那
3400000	3405000	那
3405000	3410000	那
3410000	3415000	那
3415000	3420000	那
3420000	3425000	那
3425000	3430000	那
3430000	3435000	那
3435000	3440000	那
3440000	3445000	那
3445000	3450000	那
3450000	3455000	那
3455000	3460000	那
3460000	3465000	那
3465000	3470000	那
3470000	3475000	那
3475000	3480000	那
3480000	3485000	那
3485000	3490000	那
3490000	3495000	那
3495000	3500000	那
3500000	3505000	那
3505000	3510000	那
3510000	3515000	那
3515000	3520000	那
3520000	3525000	那
3525000	3530000	那
3530000	3535000	那
3535000	3540000	那
3540000	3545000	那
3545000	3550000	那
3550000	3555000	那
3555000	3560000	那
3560000	3565000	那
3565000	3570000	那
3570000	3575000	那
3575000	3580000	那
3580000	3585000	那
3585000	3590000	那
3590000	3595000	那
3595000	3600000	那
3600000	3605000	那
3605000	3610000	那
3610000	3615000	那
3615000	3620000	那
3620000	3625000	那
3625000	3630000	那
3630000	3635000	那
3635000	3640000	那
3640000	3645000	那
3645000	3650000	那
3650000	3655000	那
3655000	3660000	那
3660000	3665000	那
3665000	3670000	那
3670000	3675000	那
3675000	3680000	那
3680000	3685000	那
3685000	3690000	那
3690000	3695000	那
3695000	3700000	那
3700000	3705000	那
3705000	3710000	那
3710000	3715000	那
3715000	3720000	那
3720000	3725000	那
3725000	3730000	那
3730000	3735000	那
3735000	3740000	那
3740000	3745000	那
3745000	3750000	那
3750000	3755000	那
3755000	3760000	那
3760000	3765000	那
3765000	3770000	那
3770000	3775000	那
3775000	3780000	那
3780000	3785000	那
3785000	3790000	那
3790000	3795000	那
3795000	3800000	那
3800000	3805000	那
3805000	3810000	那
3810000	3815000	那
3815000	3820000	那
3820000	3825000	那
3825000	3830000	那
3830000	3835000	那
3835000	3840000	那
3840000	3845000	那
3845000	3850000	那
3850000	3855000	那
3855000	3860000	那
3860000	3865000	那
3865000	3870000	那
3870000	3875000	那
3875000	3880000	那
3880000	3885000	那
3885000	3890000	那
3890000	3895000	那
3895000	3900000	那
3900000	3905000	那
3905000	3910000	那
3910000	3915000	那
3915000	3920000	那
3920000	3925000	那
3925000	3930000	那
3930000	3935000	那
3935000	3940000	那
3940000	3945000	那
3945000	3950000	那
3950000	3955000	那
3955000	3960000	那
3960000	3965000	那
3965000	3970000	那
3970000	3975000	那
3975000	3980000	那
3980000	3985000	那
3985000	3990000	那
3990000	3995000	那
3995000	4000000	那
4000000	4005000	那
4005000	4010000	那
4010000	4015000	那
4015000	4020000	那
4020000	4025000	那
4025000	4030000	那
4030000	4035000	那
4035000	4040000	那
4040000	4045000	那
4045000	4050000	那
4050000	4055000	那
4055000	4060000	那
4060000	4065000	那
4065000	4070000	那
4070000	4075000	那
4075000	4080000	那
4080000	4085000	那
4085000	4090000	那
4090000	4095000	那
4095000	4100000	那
4100000	4105000	那
4105000	4110000	那
4110000	4115000	那
4115000	4120000	那
4120000	4125000	那
4125000	4130000	那
4130000	4135000	那
4135000	4140000	那
4140000	4145000	那
4145000	4150000	那
4150000	4155000	那
4155000	4160000	那
4160000	4165000	那
4165000	4170000	那
4170000	4175000	那
4175000	4180000	那
4180000	4185000	那
4185000	4190000	那
4190000	4195000	那
4195000	4200000	那
4200000	4205000	那
4205000	4210000	那
4210000	4215000	那
4215000	4220000	那
4220000	4225000	那
4225000	4230000	那
4230000	4235000	那
4235000	4240000	那
4240000	4245000	那
4245000	4250000	那
4250000	4255000	那
4255000	4260000	那
4260000	4265000	那
4265000	4270000	那
4270000	4275000	那
4275000	4280000	那
4280000	4285000	那
4285000	4290000	那
4290000	4295000	那
4295000	4300000	那
4300000	4305000	那
4305000	4310000	那
4310000	4315000	那
4315000	4320000	那
4320000	4325000	那
4325000	4330000	那
4330000	4335000	那
4335000	4340000	那
4340000	4345000	那
4345000	4350000	那
4350000	4355000	那
4355000	4360000	那
4360000	4365000	那
4365000	4370000	那
4370000	4375000	那
4375000	4380000	那
4380000	4385000	那
4385000	4390000	那
4390000	4395000	那
4395000	4400000	那
4400000	4405000	那
4405000	4410000	那
4410000	4415000	那
4415000	4420000	那
4420000	4425000	那
4425000	4430000	那
4430000	4435000	那
4435000	4440000	那
4440000	4445000	那
4445000	4450000	那
4450000	4455000	那
4455000	4460000	那
4460000	4465000	那
4465000	4470000	那
4470000	4475000	那
4475000	4480000	那
4480000	4485000	那
4485000	4490000	那
4490000	4495000	那
4495000	4500000	那
4500000	4505000	那
4505000	4510000	那
4510000	4515000	那
4515000	4520000	那
4520000	4525000	那
4525000	4530000	那
4530000	4535000	那
4535000	4540000	那
4540000	4545000	那
4545000	4550000	那
4550000	4555000	那
4555000	4560000	那
4560000	4565000	那
4565000	4570000	那
4570000	4575000	那
4575000	4580000	那
4580000	4585000	那
4585000	4590000	那
4590000	4595000	那
4595000	4600000	那
4600000	4605000	那
4605000	4610000	那
4610000	4615000	那
4615000	4620000	那
4620000	4625000	那
4625000	4630000	那
4630000	4635000	那
4635000	4640000	那
4640000	4645000	那
4645000	4650000	那
4650000	4655000	那
4655000	4660000	那
4660000	4665000	那
4665000	4670000	那
4670000	4675000	那
4675000	4680000	那
4680000	4685000	那
4685000	4690000	那
4690000	4695000	那
4695000	4700000	那
4700000	4705000	那
4705000	4710000	那
4710000	4715000	那
4715000	4720000	那
4720000	4725000	那
4725000	4730000	那
4730000	4735000	那
4735000	4740000	那
4740000	4745000	那
4745000	4750000	那
4750000	4755000	那
4755000	4760000	那
4760000	4765000	那
4765000	4770000	那
4770000	4775000	那
4775000	4780000	那
4780000	4785000	那
4785000	4790000	那
4790000	4795000	那
4795000	4800000	那
4800000	4805000	那
4805000	4810000	那
4810000	4815000	那
4815000	4820000	那
4820000	4825000	那
4825000	4830000	那
4830000	4835000	那
4835000	4840000	那
4840000	4845000	那
4845000	4850000	那
4850000	4855000	那
4855000	4860000	那
4860000	4865000	那
4865000	4870000	那
4870000	4875000	那
4875000	4880000	那
4880000	4885000	那
4885000	4890000	那
4890000	4895000	那
4895000	4900000	那
4900000	4905000	那
4905000	4910000	那
4910000	4915000	那
4915000	4920000	那
4920000	4925000	那
4925000	4930000	那
4930000	4935000	那
4935000	4940000	那
4940000	4945000	那
4945000	4950000	那
4950000	4955000	那
4955000	4960000	那
4960000	4965000	那
4965000	4970000	那
4970000	4975000	那
4975000	4980000	那
4980000	4985000	那
4985000	4990000	那
4990000	4995000	那
4995000	5000000	那
5000000	5005000	那
5005000	5010000	那
5010000	5015000	那
5015000	5020000	那
5020000	5025000	那
5025000	5030000	那
5030000	5035000	那
5035000	5040000	那
5040000	5045000	那
5045000	5050000	那
5050000	5055000	那
5055000	5060000	那
5060000	5065000	那
5065000	5070000	那
5070000	5075000	那
5075000	5080000	那
5080000	5085000	那
5085000	5090000	那
5090000	5095000	那
5095000	5100000	那
5100000	5105000	那
5105000	5110000	那
5110000	5115000	那
5115000	5120000	那
5120000	5125000	那
5125000	5130000	那
5130000	5135000	那
5135000	5140000	那
5140000	5145000	那
5145000	5150000	那
5150000	5155000	那
5155000	5160000	那
5160000	5165000	那
5165000	5170000	那
5170000	5175000	那
5175000	5180000	那
5180000	5185000	那
5185000	5190000	那
5190000	5195000	那
5195000	5200000	那
5200000	5205000	那
5205000	5210000	那
5210000	5215000	那
5215000	5220000	那
5220000	5225000	那
5225000	5230000	那
5230000	5235000	那
5235000	5240000	那
5240000	5245000	那
5245000	5250000	那
5250000	5255000	那
5255000	5260000	那
5260000	5265000	那
5265000	5270000	那
5270000	5275000	那
5275000	5280000	那
5280000	5285000	那
5285000	5290000	那
5290000	5295000	那
5295000	5300000	那
5300000	5305000	那
5305000	5310000	那
5310000	5315000	那
5315000	5320000	那
5320000	5325000	那
5325000	5330000	那
5330000	5335000	那
5335000	5340000	那
5340000	5345000	那
5345000	5350000	那
5350000	5355000	那
5355000	5360000	那
5360000	5365000	那
5365000	5370000	那
5370000	5375000	那
5375000	5380000	那
5380000	5385000	那
5385000	5390000	那
5390000	5395000	那
5395000	5400000	那
5400000	5405000	那
5405000	5410000	那
5410000	5415000	那
5415000	5420000	那
5420000	5425000	那
5425000	5430000	那
5430000	5435000	那
5435000	5440000	那
5440000	5445000	那
5445000	5450000	那
5450000	5455000	那
5455000	5460000	那
5460000	5465000	那
5465000	5470000	那
5470000	5475000	那
5475000	5480000	那
5480000	5485000	那
5485000	5490000	那
5490000	5495000	那
5495000	5500000	那
5500000	5505000	那
5505000	5510000	那
5510000	5515000	那
5515000	5520000	那
5520000	5525000	那
5525000	5530000	那
5530000	5535000	那
5535000	5540000	那
5540000	5545000	那
5545000	5550000	那
5550000	5555000	那
5555000	5560000	那
5560000	5565000	那
5565000	5570000	那
5570000	5575000	那
5575000	5580000	那
5580000	5585000	那
5585000	5590000	那
5590000	5595000	那
5595000	5600000	那
5600000	5605000	那
5605000	5610000	那
5610000	5615000	那
5615000	5620000	那
5620000	5625000	那
5625000	5630000	那
5630000	5635000	那
5635000	5640000	那
5640000	5645000	那
5645000	5650000	那
5650000	5655000	那
5655000	5660000	那
5660000	5665000	那
5665000	5670000	那
5670000	5675000	那
5675000	5680000	那
5680000	5685000	那
5685000	5690000	那
5690000	5695000	那
5695000	5700000	那
5700000	5705000	那
5705000	5710000	那
5710000	5715000	那
5715000	5720000	那
5720000	5725000	那
5725000	5730000	那
5730000	5735000	那
5735000	5740000	那
5740000	5745000	那
5745000	5750000	那
5750000	5755000	那
5755000	5760000	那
5760000	5765000	那
5765000	5770000	那
5770000	5775000	那
5775000	5780000	那
5780000	5785000	那
5785000	5790000	那
5790000	5795000	那
5795000	5800000	那
5800000	5805000	那
5805000	5810000	那
5810000	5815000	那
5815000	5820000	那
5820000	5825000	那
5825000	5830000	那
5830000	5835000	那
5835000	5840000	那
5840000	5845000	那
5845000	5850000	那
5850000	5855000	那
5855000	5860000	那
5860000	5865000	那
5865000	5870000	那
5870000	5875000	那
5875000	5880000	那
5880000	5885000	那
5885000	5890000	那
5890000	5895000	那
5895000	5900000	那
5900000	5905000	那
5905000	5910000	那
5910000	5915000	那
5915000	5920000	那
5920000	5925000	那
5925000	5930000	那
5930000	5935000	那
5935000	5940000	那
5940000	5945000	那
5945000	5950000	那
5950000	5955000	那
5955000	5960000	那
5960000	5965000	那
5965000	5970000	那
5970000	5975000	那
5975000	5980000	那
5980000	5985000	那
5985000	5990000	那
5990000	5995000	那
5995000	6000000	那
6000000	6005000	那
6005000	6010000	那
6010000	6015000	那
6015000	6020000	那
6020000	6025000	那
6025000	6030000	那
6030000	6035000	那
6035000	6040000	那
6040000	6045000	那
6045000	6050000	那
6050000	6055000	那
6055000	6060000	那
6060000	6065000	那
6065000	6070000	那
6070000	6075000	那
6075000	6080000	那
6080000	6085000	那
6085000	6090000	那
6090000	6095000	那
6095000	6100000	那
6100000	6105000	那
6105000	6110000	那
6110000	6115000	那
6115000	6120000	那
6120000	6125000	那
6125000	6130000	那
6130000	6135000	那
6135000	6140000	那
6140000	6145000	那
6145000	6150000	那
6150000	6155000	那
6155000	6160000	那
6160000	6165000	那
6165000	6170000	那
6170000	6175000	那
6175000	6180000	那
6180000	6185000	那
6185000	6190000	那
6190000	6195000	那
6195000	6200000	那
6200000	6205000	那
6205000	6210000	那
6210000	6215000	那
6215000	6220000	那
6220000	6225000	那
6225000	6230000	那
6230000	6235000	那
6235000	6240000	那
6240000	6245000	那
6245000	6250000	那
6250000	6255000	那
6255000	6260000	那
6260000	6265000	那
6265000	6270000	那
6270000	6275000	那
6275000	6280000	那
6280000	6285000	那
6285000	6290000	那
6290000	6295000	那
6295000	6300000	那
6300000	6305000	那
6305000	6310000	那
6310000	6315000	那
6315000	6320000	那
6320000	6325000	那
6325000	6330000	那
6330000	6335000	那
6335000	6340000	那
6340000	6345000	那
6345000	6350000	那
6350000	6355000	那
6355000	6360000	那
6360000	6365000	那
6365000	6370000	那
6370000	6375000	那
6375000	6380000	那
6380000	6385000	那
6385000	6390000	那
6390000	6395000	那
6395000	6400000	那
6400000	6405000	那
6405000	6410000	那
6410000	6415000	那
6415000	6420000	那
6420000	6425000	那
6425000	6430000	那
6430000	6435000	那
6435000	6440000	那
6440000	6445000	那
6445000	6450000	那
6450000	6455000	那
6455000	6460000	那
6460000	6465000	那
6465000	6470000	那
6470000	6475000	那
6475000	6480000	那
6480000	6485000	那
6485000	6490000	那
6490000	6495000	那
6495000	6500000	那
6500000	6505000	那
6505000	6510000	那
6510000	6515000	那
6515000	6520000	那
6520000	6525000	那
6525000	6530000	那
6530000	6535000	那
6535000	6540000	那
6540000	6545000	那
6545000	6550000	那
6550000	6555000	那
6555000	6560000	那
6560000	6565000	那
6565000	6570000	那
6570000	6575000	那
6575000	6580000	那
6580000	6585000	那
6585000	6590000	那
6590000	6595000	那
6595000	6600000	那
6600000	6605000	那
6605000	6610000	那
6610000	6615000	那
6615000	6620000	那
6620000	6625000	那
6625000	6630000	那
6630000	6635000	那
6635000	6640000	那
6640000	6645000	那
6645000	6650000	那
6650000	6655000	那
6655000	6660000	那
6660000	6665000	那
6665000	6670000	那
6670000	6675000	那
6675000	6680000	那
6680000	6685000	那
6685000	6690000	那
6690000	6695000	那
6695000	6700000	那
6700000	6705000	那
6705000	6710000	那
6710000	6715000	那
6715000	6720000	那
6720000	6725000	那
6725000	6730000	那
6730000	6735000	那
6735000	6740000	那
6740000	6745000	那
6745000	6750000	那
6750000	6755000	那
6755000	6760000	那
6760000	6765000	那
6765000	6770000	那
6770000	6775000	那
6775000	6780000	那
6780000	6785000	那
6785000	6790000	那
6790000	6795000	那
6795000	6800000	那
6800000	6805000	那
6805000	6810000	那
6810000	6815000	那
6815000	6820000	那
6820000	6825000	那
6825000	6830000	那
6830000	6835000	那
6835000	6840000	那
6840000	6845000	那
6845000	6850000	那
6850000	6855000	那
6855000	6860000	那
6860000	6865000	那
6865000	6870000	那
6870000	6875000	那
6875000	6880000	那
6880000	6885000	那
6885000	6890000	那
6890000	6895000	那
6895000	6900000	那
6900000	6905000	那
6905000	6910000	那
6910000	6915000	那
6915000	6920000	那
6920000	6925000	那
6925000	6930000	那
6930000	6935000	那
6935000	6940000	那
6940000	6945000	那
6945000	6950000	那
6950000	6955000	那
6955000	6960000	那
6960000	6965000	那
6965000	6970000	那
6970000	6975000	那
6975000	6980000	那
6980000	6985000	那
6985000	6990000	那
6990000	6995000	那
6995000	7000000	那
7000000	7005000	那
7005000	7010000	那
7010000	7015000	那
7015000	7020000	那
7020000	7025000	那
7025000	7030000	那
7030000	7035000	那
7035000	7040000	那
7040000	7045000	那
7045000	7050000	那
7050000	7055000	那
7055000	7060000	那
7060000	7065000	那
7065000	7070000	那
7070000	7075000	那
7075000	7080000	那
7080000	7085000	那
